uid,gid,cluster,size,seq,series,begin,end,id,book
-5053931807877610770,-3654492682322209607,17179904364,7,1544,Shamela0011566-ara1.completed,1,580,Shamela0011566,0845Maqrizi.Mawaciz
6406887094242253733,-3654492682322209607,412316875704,2,1629,Shamela0011566-ara1.completed,1302,1549,Shamela0011566,0845Maqrizi.Mawaciz
-7506738422701061393,-3654492682322209607,72325,2,590,Shamela0011566-ara1.completed,350,504,Shamela0011566,0845Maqrizi.Mawaciz
-7506738422701061393,-3654492682322209607,8590023889,2,590,Shamela0011566-ara1.completed,709,1096,Shamela0011566,0845Maqrizi.Mawaciz
-7506738422701061393,-3654492682322209607,8590023888,3,590,Shamela0011566-ara1.completed,709,1376,Shamela0011566,0845Maqrizi.Mawaciz
-7506738422701061393,-3654492682322209607,8590023891,6,590,Shamela0011566-ara1.completed,1096,1415,Shamela0011566,0845Maqrizi.Mawaciz
-7506738422701061393,-3654492682322209607,8590023886,2,590,Shamela0011566-ara1.completed,1,1190,Shamela0011566,0845Maqrizi.Mawaciz
-7506738422701061393,-3654492682322209607,8590023890,6,590,Shamela0011566-ara1.completed,390,709,Shamela0011566,0845Maqrizi.Mawaciz
-7506738422701061393,-3654492682322209607,8590023892,4,590,Shamela0011566-ara1.completed,22,299,Shamela0011566,0845Maqrizi.Mawaciz
-7506738422701061393,-3654492682322209607,8590023887,3,590,Shamela0011566-ara1.completed,323,1119,Shamela0011566,0845Maqrizi.Mawaciz
1105384452885782573,-3654492682322209607,257698081668,2,222,Shamela0011566-ara1.completed,304,573,Shamela0011566,0845Maqrizi.Mawaciz
1105384452885782573,-3654492682322209607,128849118011,9,222,Shamela0011566-ara1.completed,524,853,Shamela0011566,0845Maqrizi.Mawaciz
1105384452885782573,-3654492682322209607,257698081666,2,222,Shamela0011566-ara1.completed,1,304,Shamela0011566,0845Maqrizi.Mawaciz
7356256772286012851,-3654492682322209607,42949808756,2,994,Shamela0011566-ara1.completed,26,185,Shamela0011566,0845Maqrizi.Mawaciz
-1606277428804939179,-3654492682322209607,403726950459,2,577,Shamela0011566-ara1.completed,669,1609,Shamela0011566,0845Maqrizi.Mawaciz
-1606277428804939179,-3654492682322209607,403726950460,2,577,Shamela0011566-ara1.completed,1,660,Shamela0011566,0845Maqrizi.Mawaciz
-1322109462168571629,-3654492682322209607,274878038482,4,2044,Shamela0011566-ara1.completed,1212,1612,Shamela0011566,0845Maqrizi.Mawaciz
-1322109462168571629,-3654492682322209607,42949743218,8,2044,Shamela0011566-ara1.completed,992,1148,Shamela0011566,0845Maqrizi.Mawaciz
-1322109462168571629,-3654492682322209607,369367369567,3,2044,Shamela0011566-ara1.completed,315,571,Shamela0011566,0845Maqrizi.Mawaciz
-1322109462168571629,-3654492682322209607,42949743217,9,2044,Shamela0011566-ara1.completed,571,1212,Shamela0011566,0845Maqrizi.Mawaciz
-380785118020644071,-3654492682322209607,163208836723,2,764,Shamela0011566-ara1.completed,141,698,Shamela0011566,0845Maqrizi.Mawaciz
-380785118020644071,-3654492682322209607,120259148505,3,764,Shamela0011566-ara1.completed,1018,1144,Shamela0011566,0845Maqrizi.Mawaciz
-380785118020644071,-3654492682322209607,77309458502,17,764,Shamela0011566-ara1.completed,1,698,Shamela0011566,0845Maqrizi.Mawaciz
-380785118020644071,-3654492682322209607,412317061437,2,764,Shamela0011566-ara1.completed,702,931,Shamela0011566,0845Maqrizi.Mawaciz
-380785118020644071,-3654492682322209607,274878117439,4,764,Shamela0011566-ara1.completed,1,421,Shamela0011566,0845Maqrizi.Mawaciz
-380785118020644071,-3654492682322209607,352187537617,2,764,Shamela0011566-ara1.completed,935,1443,Shamela0011566,0845Maqrizi.Mawaciz
-380785118020644071,-3654492682322209607,94489399437,10,764,Shamela0011566-ara1.completed,162,598,Shamela0011566,0845Maqrizi.Mawaciz
1981744696152149456,-3654492682322209607,8590112543,9,116,Shamela0011566-ara1.completed,466,860,Shamela0011566,0845Maqrizi.Mawaciz
1981744696152149456,-3654492682322209607,17180071841,2,116,Shamela0011566-ara1.completed,1113,1437,Shamela0011566,0845Maqrizi.Mawaciz
1981744696152149456,-3654492682322209607,8589964413,10,116,Shamela0011566-ara1.completed,5,176,Shamela0011566,0845Maqrizi.Mawaciz
809162025085101214,-3654492682322209607,146029050692,3,55,Shamela0011566-ara1.completed,261,418,Shamela0011566,0845Maqrizi.Mawaciz
809162025085101214,-3654492682322209607,25769810032,6,55,Shamela0011566-ara1.completed,727,1115,Shamela0011566,0845Maqrizi.Mawaciz
809162025085101214,-3654492682322209607,25769810030,8,55,Shamela0011566-ara1.completed,1098,1562,Shamela0011566,0845Maqrizi.Mawaciz
809162025085101214,-3654492682322209607,146029050686,2,55,Shamela0011566-ara1.completed,1,934,Shamela0011566,0845Maqrizi.Mawaciz
809162025085101214,-3654492682322209607,25769810029,3,55,Shamela0011566-ara1.completed,766,1547,Shamela0011566,0845Maqrizi.Mawaciz
809162025085101214,-3654492682322209607,17180027698,2,55,Shamela0011566-ara1.completed,1057,1342,Shamela0011566,0845Maqrizi.Mawaciz
1014013924658776882,-3654492682322209607,60129744266,2,184,Shamela0011566-ara1.completed,1300,1537,Shamela0011566,0845Maqrizi.Mawaciz
1014013924658776882,-3654492682322209607,51539608901,4,184,Shamela0011566-ara1.completed,1073,1544,Shamela0011566,0845Maqrizi.Mawaciz
1014013924658776882,-3654492682322209607,34359881959,2,184,Shamela0011566-ara1.completed,937,1126,Shamela0011566,0845Maqrizi.Mawaciz
1829643769408072643,-3654492682322209607,266288029622,2,910,Shamela0011566-ara1.completed,973,1455,Shamela0011566,0845Maqrizi.Mawaciz
1829643769408072643,-3654492682322209607,111669336197,2,910,Shamela0011566-ara1.completed,356,973,Shamela0011566,0845Maqrizi.Mawaciz
2374086459438820303,-3654492682322209607,171798773841,6,544,Shamela0011566-ara1.completed,284,1123,Shamela0011566,0845Maqrizi.Mawaciz
2374086459438820303,-3654492682322209607,171798773840,3,544,Shamela0011566-ara1.completed,7,1117,Shamela0011566,0845Maqrizi.Mawaciz
2374086459438820303,-3654492682322209607,352187417759,2,544,Shamela0011566-ara1.completed,498,1568,Shamela0011566,0845Maqrizi.Mawaciz
2374086459438820303,-3654492682322209607,455266697450,3,544,Shamela0011566-ara1.completed,7,498,Shamela0011566,0845Maqrizi.Mawaciz
-5321732543921755720,-3654492682322209607,180388627769,2,296,Shamela0011566-ara1.completed,937,1202,Shamela0011566,0845Maqrizi.Mawaciz
-3901969658320344217,-3654492682322209607,309237847515,2,2237,Shamela0011566-ara1.completed,5,154,Shamela0011566,0845Maqrizi.Mawaciz
-3901969658320344217,-3654492682322209607,103079222196,5,2237,Shamela0011566-ara1.completed,5,470,Shamela0011566,0845Maqrizi.Mawaciz
-3901969658320344217,-3654492682322209607,68172,3,2237,Shamela0011566-ara1.completed,9,458,Shamela0011566,0845Maqrizi.Mawaciz
8692628577494570189,-3654492682322209607,249108172517,2,1082,Shamela0011566-ara1.completed,268,1715,Shamela0011566,0845Maqrizi.Mawaciz
-4320431196238034907,-3654492682322209607,8590079441,2,1696,Shamela0011566-ara1.completed,359,533,Shamela0011566,0845Maqrizi.Mawaciz
-4320431196238034907,-3654492682322209607,8590079440,2,1696,Shamela0011566-ara1.completed,1333,1547,Shamela0011566,0845Maqrizi.Mawaciz
-4237473445814607978,-3654492682322209607,51539699612,3,1822,Shamela0011566-ara1.completed,878,1598,Shamela0011566,0845Maqrizi.Mawaciz
-4237473445814607978,-3654492682322209607,51539699615,3,1822,Shamela0011566-ara1.completed,8,303,Shamela0011566,0845Maqrizi.Mawaciz
-4237473445814607978,-3654492682322209607,51539699614,3,1822,Shamela0011566-ara1.completed,1199,1598,Shamela0011566,0845Maqrizi.Mawaciz
-4237473445814607978,-3654492682322209607,17180063309,4,1822,Shamela0011566-ara1.completed,726,1175,Shamela0011566,0845Maqrizi.Mawaciz
-4532921545434532721,-3654492682322209607,223338303912,2,558,Shamela0011566-ara1.completed,789,1545,Shamela0011566,0845Maqrizi.Mawaciz
-4532921545434532721,-3654492682322209607,34359839832,2,558,Shamela0011566-ara1.completed,214,683,Shamela0011566,0845Maqrizi.Mawaciz
-4532921545434532721,-3654492682322209607,85899496481,4,558,Shamela0011566-ara1.completed,23,214,Shamela0011566,0845Maqrizi.Mawaciz
-4532921545434532721,-3654492682322209607,103079331874,3,558,Shamela0011566-ara1.completed,964,1249,Shamela0011566,0845Maqrizi.Mawaciz
-4532921545434532721,-3654492682322209607,223338303914,2,558,Shamela0011566-ara1.completed,8,639,Shamela0011566,0845Maqrizi.Mawaciz
-4532921545434532721,-3654492682322209607,34359839828,3,558,Shamela0011566-ara1.completed,285,960,Shamela0011566,0845Maqrizi.Mawaciz
-4532921545434532721,-3654492682322209607,8590134202,3,558,Shamela0011566-ara1.completed,145,285,Shamela0011566,0845Maqrizi.Mawaciz
-4532921545434532721,-3654492682322209607,34359839827,2,558,Shamela0011566-ara1.completed,673,1463,Shamela0011566,0845Maqrizi.Mawaciz
-8872217058846104224,-3654492682322209607,231928339570,2,78,Shamela0011566-ara1.completed,473,1580,Shamela0011566,0845Maqrizi.Mawaciz
-8872217058846104224,-3654492682322209607,266288072348,2,78,Shamela0011566-ara1.completed,1,473,Shamela0011566,0845Maqrizi.Mawaciz
3932960904164494208,-3654492682322209607,128849114319,2,486,Shamela0011566-ara1.completed,1043,1570,Shamela0011566,0845Maqrizi.Mawaciz
3932960904164494208,-3654492682322209607,120259259179,4,486,Shamela0011566-ara1.completed,1142,1580,Shamela0011566,0845Maqrizi.Mawaciz
-6149118672273650783,-3654492682322209607,154618860043,3,1614,Shamela0011566-ara1.completed,435,629,Shamela0011566,0845Maqrizi.Mawaciz
-6149118672273650783,-3654492682322209607,180388658332,2,1614,Shamela0011566-ara1.completed,895,1549,Shamela0011566,0845Maqrizi.Mawaciz
-6149118672273650783,-3654492682322209607,154618860041,2,1614,Shamela0011566-ara1.completed,188,637,Shamela0011566,0845Maqrizi.Mawaciz
6557329236257431365,-3654492682322209607,85899449144,2,1632,Shamela0011566-ara1.completed,614,1030,Shamela0011566,0845Maqrizi.Mawaciz
6557329236257431365,-3654492682322209607,85899449143,2,1632,Shamela0011566-ara1.completed,1,467,Shamela0011566,0845Maqrizi.Mawaciz
8253536166546371191,-3654492682322209607,60129555867,7,1861,Shamela0011566-ara1.completed,1050,1442,Shamela0011566,0845Maqrizi.Mawaciz
8253536166546371191,-3654492682322209607,128849024809,11,1861,Shamela0011566-ara1.completed,485,899,Shamela0011566,0845Maqrizi.Mawaciz
8253536166546371191,-3654492682322209607,352187358526,7,1861,Shamela0011566-ara1.completed,1240,1442,Shamela0011566,0845Maqrizi.Mawaciz
8253536166546371191,-3654492682322209607,532576077302,3,1861,Shamela0011566-ara1.completed,485,1467,Shamela0011566,0845Maqrizi.Mawaciz
7823142502378019957,-3654492682322209607,206158512472,2,1170,Shamela0011566-ara1.completed,774,1075,Shamela0011566,0845Maqrizi.Mawaciz
1002097437823584017,-3654492682322209607,266288133297,3,171,Shamela0011566-ara1.completed,1,278,Shamela0011566,0845Maqrizi.Mawaciz
1002097437823584017,-3654492682322209607,17179959857,8,171,Shamela0011566-ara1.completed,969,1468,Shamela0011566,0845Maqrizi.Mawaciz
1002097437823584017,-3654492682322209607,231928405987,4,171,Shamela0011566-ara1.completed,1369,1529,Shamela0011566,0845Maqrizi.Mawaciz
1002097437823584017,-3654492682322209607,34359943356,8,171,Shamela0011566-ara1.completed,1202,1439,Shamela0011566,0845Maqrizi.Mawaciz
2921790641148658146,-3654492682322209607,51539608902,4,185,Shamela0011566-ara1.completed,1,442,Shamela0011566,0845Maqrizi.Mawaciz
2921790641148658146,-3654492682322209607,128849222523,2,185,Shamela0011566-ara1.completed,1235,1501,Shamela0011566,0845Maqrizi.Mawaciz
2921790641148658146,-3654492682322209607,128849222519,2,185,Shamela0011566-ara1.completed,1,855,Shamela0011566,0845Maqrizi.Mawaciz
2921790641148658146,-3654492682322209607,128849222522,2,185,Shamela0011566-ara1.completed,908,1239,Shamela0011566,0845Maqrizi.Mawaciz
2921790641148658146,-3654492682322209607,128849222520,4,185,Shamela0011566-ara1.completed,381,855,Shamela0011566,0845Maqrizi.Mawaciz
5261681050494552262,-3654492682322209607,489626493368,2,239,Shamela0011566-ara1.completed,969,1203,Shamela0011566,0845Maqrizi.Mawaciz
4745031109339251720,-3654492682322209607,82371,3,312,Shamela0011566-ara1.completed,797,1474,Shamela0011566,0845Maqrizi.Mawaciz
4745031109339251720,-3654492682322209607,82370,3,312,Shamela0011566-ara1.completed,742,1173,Shamela0011566,0845Maqrizi.Mawaciz
4745031109339251720,-3654492682322209607,82369,5,312,Shamela0011566-ara1.completed,642,1455,Shamela0011566,0845Maqrizi.Mawaciz
-4576455919761943819,-3654492682322209607,257698093574,2,308,Shamela0011566-ara1.completed,38,869,Shamela0011566,0845Maqrizi.Mawaciz
-4576455919761943819,-3654492682322209607,8590155202,2,308,Shamela0011566-ara1.completed,6,664,Shamela0011566,0845Maqrizi.Mawaciz
5044056454374190398,-3654492682322209607,60129713457,5,1538,Shamela0011566-ara1.completed,1,926,Shamela0011566,0845Maqrizi.Mawaciz
5044056454374190398,-3654492682322209607,60129713460,3,1538,Shamela0011566-ara1.completed,926,1341,Shamela0011566,0845Maqrizi.Mawaciz
5044056454374190398,-3654492682322209607,60129713458,3,1538,Shamela0011566-ara1.completed,275,842,Shamela0011566,0845Maqrizi.Mawaciz
-8479647473250524937,-3654492682322209607,240518382877,2,725,Shamela0011566-ara1.completed,866,1365,Shamela0011566,0845Maqrizi.Mawaciz
-8479647473250524937,-3654492682322209607,8590090578,3,725,Shamela0011566-ara1.completed,790,1365,Shamela0011566,0845Maqrizi.Mawaciz
-8479647473250524937,-3654492682322209607,412316967291,3,725,Shamela0011566-ara1.completed,1381,1592,Shamela0011566,0845Maqrizi.Mawaciz
-8479647473250524937,-3654492682322209607,292057953654,2,725,Shamela0011566-ara1.completed,211,549,Shamela0011566,0845Maqrizi.Mawaciz
-5924304925097141742,-3654492682322209607,197568498548,3,1103,Shamela0011566-ara1.completed,226,657,Shamela0011566,0845Maqrizi.Mawaciz
-5924304925097141742,-3654492682322209607,171798833426,3,1103,Shamela0011566-ara1.completed,1,264,Shamela0011566,0845Maqrizi.Mawaciz
-7714088638170950551,-3654492682322209607,60129749668,5,378,Shamela0011566-ara1.completed,7,816,Shamela0011566,0845Maqrizi.Mawaciz
-7714088638170950551,-3654492682322209607,171798794384,4,378,Shamela0011566-ara1.completed,850,1109,Shamela0011566,0845Maqrizi.Mawaciz
-7714088638170950551,-3654492682322209607,377957224970,2,378,Shamela0011566-ara1.completed,689,1558,Shamela0011566,0845Maqrizi.Mawaciz
-7714088638170950551,-3654492682322209607,171798794382,2,378,Shamela0011566-ara1.completed,816,1650,Shamela0011566,0845Maqrizi.Mawaciz
-4854218046053573133,-3654492682322209607,481036428048,2,507,Shamela0011566-ara1.completed,420,792,Shamela0011566,0845Maqrizi.Mawaciz
-4854218046053573133,-3654492682322209607,128849161371,2,507,Shamela0011566-ara1.completed,5,265,Shamela0011566,0845Maqrizi.Mawaciz
-4854218046053573133,-3654492682322209607,128849161370,2,507,Shamela0011566-ara1.completed,204,411,Shamela0011566,0845Maqrizi.Mawaciz
-4854218046053573133,-3654492682322209607,386547158982,2,507,Shamela0011566-ara1.completed,956,1716,Shamela0011566,0845Maqrizi.Mawaciz
31233478033543687,-3654492682322209607,438086834286,2,233,Shamela0011566-ara1.completed,111,468,Shamela0011566,0845Maqrizi.Mawaciz
31233478033543687,-3654492682322209607,601295431139,2,233,Shamela0011566-ara1.completed,468,1072,Shamela0011566,0845Maqrizi.Mawaciz
5573374718897307880,-3654492682322209607,395137004699,2,2257,Shamela0011566-ara1.completed,604,1276,Shamela0011566,0845Maqrizi.Mawaciz
-7471574425296798116,-3654492682322209607,94489363864,2,14,Shamela0011566-ara1.completed,717,1692,Shamela0011566,0845Maqrizi.Mawaciz
-7471574425296798116,-3654492682322209607,403727123269,2,14,Shamela0011566-ara1.completed,1,717,Shamela0011566,0845Maqrizi.Mawaciz
8844084242973270866,-3654492682322209607,498216239240,2,2068,Shamela0011566-ara1.completed,1,221,Shamela0011566,0845Maqrizi.Mawaciz
-8271953570622039605,-3654492682322209607,283467974468,3,533,Shamela0011566-ara1.completed,531,969,Shamela0011566,0845Maqrizi.Mawaciz
-8271953570622039605,-3654492682322209607,274878052271,4,533,Shamela0011566-ara1.completed,4,546,Shamela0011566,0845Maqrizi.Mawaciz
-8271953570622039605,-3654492682322209607,68719486056,2,533,Shamela0011566-ara1.completed,978,1182,Shamela0011566,0845Maqrizi.Mawaciz
-8271953570622039605,-3654492682322209607,188978769259,2,533,Shamela0011566-ara1.completed,1175,1636,Shamela0011566,0845Maqrizi.Mawaciz
-6210099323155859004,-3654492682322209607,369367259177,3,1804,Shamela0011566-ara1.completed,1,408,Shamela0011566,0845Maqrizi.Mawaciz
-6437922268977259937,-3654492682322209607,412316951495,2,806,Shamela0011566-ara1.completed,238,1535,Shamela0011566,0845Maqrizi.Mawaciz
-6437922268977259937,-3654492682322209607,309237683339,2,806,Shamela0011566-ara1.completed,1,238,Shamela0011566,0845Maqrizi.Mawaciz
-6345749624063477539,-3654492682322209607,34359742035,2,481,Shamela0011566-ara1.completed,80,531,Shamela0011566,0845Maqrizi.Mawaciz
-6345749624063477539,-3654492682322209607,77309414145,2,481,Shamela0011566-ara1.completed,1314,1521,Shamela0011566,0845Maqrizi.Mawaciz
-6345749624063477539,-3654492682322209607,77309414147,2,481,Shamela0011566-ara1.completed,1,104,Shamela0011566,0845Maqrizi.Mawaciz
-6345749624063477539,-3654492682322209607,77309414144,2,481,Shamela0011566-ara1.completed,540,798,Shamela0011566,0845Maqrizi.Mawaciz
-6345749624063477539,-3654492682322209607,34359742037,3,481,Shamela0011566-ara1.completed,383,531,Shamela0011566,0845Maqrizi.Mawaciz
1278231408454376527,-3654492682322209607,60129598580,2,362,Shamela0011566-ara1.completed,724,1610,Shamela0011566,0845Maqrizi.Mawaciz
1278231408454376527,-3654492682322209607,94489413544,3,362,Shamela0011566-ara1.completed,1,724,Shamela0011566,0845Maqrizi.Mawaciz
-5728774578864619202,-3654492682322209607,455266739603,2,1954,Shamela0011566-ara1.completed,1314,1579,Shamela0011566,0845Maqrizi.Mawaciz
-5728774578864619202,-3654492682322209607,231928380913,2,1954,Shamela0011566-ara1.completed,40,195,Shamela0011566,0845Maqrizi.Mawaciz
1823224191280772564,-3654492682322209607,498216216595,2,902,Shamela0011566-ara1.completed,911,1392,Shamela0011566,0845Maqrizi.Mawaciz
1911839658544006669,-3654492682322209607,309237862891,2,940,Shamela0011566-ara1.completed,29,561,Shamela0011566,0845Maqrizi.Mawaciz
1911839658544006669,-3654492682322209607,386547263731,2,940,Shamela0011566-ara1.completed,567,1101,Shamela0011566,0845Maqrizi.Mawaciz
1911839658544006669,-3654492682322209607,429496740611,2,940,Shamela0011566-ara1.completed,759,1638,Shamela0011566,0845Maqrizi.Mawaciz
1911839658544006669,-3654492682322209607,429496740612,2,940,Shamela0011566-ara1.completed,1108,1681,Shamela0011566,0845Maqrizi.Mawaciz
