cluster,size,seq,series,begin,end,id,book,author,ch_len
403727034939,2,1478,Shamela0011566-ara1.completed,835,1359,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,524
283467924599,2,1478,Shamela0011566-ara1.completed,8,772,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,764
412317068630,2,1478,Shamela0011566-ara1.completed,663,862,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,199
146028906628,2,488,Shamela0011566-ara1.completed,777,1051,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,274
283467899510,3,1042,Shamela0011566-ara1.completed,778,1251,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,473
283467899509,2,1042,Shamela0011566-ara1.completed,528,1144,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,616
214748451260,2,906,Shamela0011566-ara1.completed,760,1627,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,867
25769923286,2,206,Shamela0011566-ara1.completed,25,724,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,699
352187501260,2,483,Shamela0011566-ara1.completed,156,285,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,129
51539774097,2,713,Shamela0011566-ara1.completed,491,671,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,180
257698240604,2,261,Shamela0011566-ara1.completed,1,1051,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1050
223338468182,2,261,Shamela0011566-ara1.completed,1,473,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,472
34359739551,2,921,Shamela0011566-ara1.completed,404,928,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,524
137438966685,2,1049,Shamela0011566-ara1.completed,548,799,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,251
592705655147,2,939,Shamela0011566-ara1.completed,868,1154,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,286
77309426741,2,20,Shamela0011566-ara1.completed,1082,1398,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,316
25770005595,2,20,Shamela0011566-ara1.completed,1,1214,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1213
34359897665,2,20,Shamela0011566-ara1.completed,1214,1729,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,515
130465,2,2220,Shamela0011566-ara1.completed,106,1022,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,916
25770006229,2,87,Shamela0011566-ara1.completed,537,1016,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,479
25770006223,2,87,Shamela0011566-ara1.completed,1,494,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,493
25770006228,2,87,Shamela0011566-ara1.completed,537,1016,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,479
25770006226,2,87,Shamela0011566-ara1.completed,1034,1249,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,215
171798835717,2,595,Shamela0011566-ara1.completed,1,1221,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1220
326417575203,2,595,Shamela0011566-ara1.completed,1221,1620,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,399
274878074293,2,1911,Shamela0011566-ara1.completed,154,390,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,236
197951,2,2103,Shamela0011566-ara1.completed,111,338,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,227
352187390573,2,1615,Shamela0011566-ara1.completed,1035,1450,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,415
180388658330,2,1615,Shamela0011566-ara1.completed,1,1035,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1034
197568522192,2,976,Shamela0011566-ara1.completed,954,1236,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,282
60129544728,3,1154,Shamela0011566-ara1.completed,1088,1295,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,207
60129608772,3,1154,Shamela0011566-ara1.completed,462,1088,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,626
60129608771,2,1154,Shamela0011566-ara1.completed,358,1453,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1095
292057867988,2,952,Shamela0011566-ara1.completed,234,419,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,185
249108140092,2,952,Shamela0011566-ara1.completed,71,202,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,131
541165975420,2,1525,Shamela0011566-ara1.completed,515,766,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,251
51539766444,2,1525,Shamela0011566-ara1.completed,766,1533,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,767
214748433106,2,1148,Shamela0011566-ara1.completed,1122,1307,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,185
214748433105,2,1148,Shamela0011566-ara1.completed,1319,1586,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,267
94489388600,2,1148,Shamela0011566-ara1.completed,541,1155,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,614
292057950548,2,1141,Shamela0011566-ara1.completed,114,629,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,515
25770019845,2,1141,Shamela0011566-ara1.completed,691,993,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,302
309237845590,2,9,Shamela0011566-ara1.completed,200,522,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,322
154618823477,2,9,Shamela0011566-ara1.completed,200,468,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,268
171798823746,2,925,Shamela0011566-ara1.completed,1149,1448,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,299
42949800424,3,395,Shamela0011566-ara1.completed,1139,1654,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,515
25769994872,2,1100,Shamela0011566-ara1.completed,261,1522,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1261
343597425280,2,1052,Shamela0011566-ara1.completed,1330,1646,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,316
343597425279,2,1052,Shamela0011566-ara1.completed,1,1330,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1329
8590002728,2,2256,Shamela0011566-ara1.completed,138,901,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,763
283467945064,2,504,Shamela0011566-ara1.completed,195,1620,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1425
420906863308,2,504,Shamela0011566-ara1.completed,1,195,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,194
34359792865,4,1706,Shamela0011566-ara1.completed,533,692,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,159
17179916313,3,800,Shamela0011566-ara1.completed,1123,1393,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,270
171798770384,2,2059,Shamela0011566-ara1.completed,899,1332,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,433
154619021109,2,2108,Shamela0011566-ara1.completed,588,1523,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,935
601295556084,2,2108,Shamela0011566-ara1.completed,1528,1677,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,149
17179992988,4,2077,Shamela0011566-ara1.completed,584,1042,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,458
309237761289,2,2077,Shamela0011566-ara1.completed,500,754,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,254
94489492727,2,1093,Shamela0011566-ara1.completed,1,858,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,857
94489492728,2,1093,Shamela0011566-ara1.completed,1,319,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,318
94489492729,2,1093,Shamela0011566-ara1.completed,858,1000,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,142
94489424319,2,2262,Shamela0011566-ara1.completed,375,863,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,488
8590140376,2,1893,Shamela0011566-ara1.completed,1452,1606,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,154
60129676221,2,1893,Shamela0011566-ara1.completed,304,932,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,628
77309428903,2,1893,Shamela0011566-ara1.completed,1338,1606,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,268
395137112429,2,527,Shamela0011566-ara1.completed,323,512,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,189
85899447711,2,2196,Shamela0011566-ara1.completed,116,455,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,339
85899373474,2,2196,Shamela0011566-ara1.completed,639,921,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,282
146028970705,2,2196,Shamela0011566-ara1.completed,932,1705,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,773
326417667294,2,947,Shamela0011566-ara1.completed,893,1369,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,476
120259168390,3,1253,Shamela0011566-ara1.completed,752,1051,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,299
231928266738,2,431,Shamela0011566-ara1.completed,901,1128,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,227
498216323443,2,431,Shamela0011566-ara1.completed,394,870,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,476
77309428942,2,428,Shamela0011566-ara1.completed,920,1183,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,263
335007575694,4,2182,Shamela0011566-ara1.completed,923,1600,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,677
163208808823,2,1882,Shamela0011566-ara1.completed,1154,1367,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,213
120259141782,2,88,Shamela0011566-ara1.completed,6,143,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,137
174022,2,54,Shamela0011566-ara1.completed,582,1511,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,929
174003,2,985,Shamela0011566-ara1.completed,1,623,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,622
326417631266,2,374,Shamela0011566-ara1.completed,218,357,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,139
77309481518,2,374,Shamela0011566-ara1.completed,1087,1302,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,215
292057914350,2,562,Shamela0011566-ara1.completed,5,1215,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1210
8589938050,2,867,Shamela0011566-ara1.completed,569,846,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,277
8589938051,2,867,Shamela0011566-ara1.completed,358,569,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,211
8589938052,2,867,Shamela0011566-ara1.completed,918,1149,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,231
120259150972,2,651,Shamela0011566-ara1.completed,856,1628,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,772
249108127030,2,11,Shamela0011566-ara1.completed,73,633,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,560
249108288474,2,2190,Shamela0011566-ara1.completed,1,1223,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1222
420906871030,2,1183,Shamela0011566-ara1.completed,281,1071,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,790
292057948163,2,1582,Shamela0011566-ara1.completed,1,744,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,743
94489449766,2,949,Shamela0011566-ara1.completed,975,1182,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,207
94489449764,2,949,Shamela0011566-ara1.completed,96,683,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,587
103079323116,2,771,Shamela0011566-ara1.completed,916,1600,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,684
25769839446,4,353,Shamela0011566-ara1.completed,17,362,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,345
25769839444,2,353,Shamela0011566-ara1.completed,1,550,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,549
25769839442,2,353,Shamela0011566-ara1.completed,550,1520,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,970
25769839443,2,353,Shamela0011566-ara1.completed,23,902,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,879
25769839449,3,353,Shamela0011566-ara1.completed,902,1520,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,618
17179877990,2,719,Shamela0011566-ara1.completed,708,1266,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,558
137439005463,2,508,Shamela0011566-ara1.completed,265,916,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,651
180388684720,2,1469,Shamela0011566-ara1.completed,435,1002,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,567
283468034521,3,1485,Shamela0011566-ara1.completed,46,308,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,262
25769994874,2,1485,Shamela0011566-ara1.completed,413,824,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,411
395137148679,2,17,Shamela0011566-ara1.completed,928,1195,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,267
395137069788,2,17,Shamela0011566-ara1.completed,746,932,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,186
34359757275,2,17,Shamela0011566-ara1.completed,1,746,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,745
558345784425,2,497,Shamela0011566-ara1.completed,1,1356,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1355
420907018140,2,772,Shamela0011566-ara1.completed,1,148,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,147
60129640482,2,1165,Shamela0011566-ara1.completed,947,1053,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,106
171798880307,2,593,Shamela0011566-ara1.completed,1,129,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,128
111669211163,2,593,Shamela0011566-ara1.completed,1236,1612,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,376
188978744905,2,593,Shamela0011566-ara1.completed,219,1236,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1017
429496874421,2,1686,Shamela0011566-ara1.completed,1060,1270,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,210
523986100685,2,1647,Shamela0011566-ara1.completed,763,948,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,185
206158558036,2,2069,Shamela0011566-ara1.completed,882,1317,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,435
17179987941,3,2069,Shamela0011566-ara1.completed,1126,1633,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,507
94489363865,2,15,Shamela0011566-ara1.completed,1,712,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,711
506806218353,2,15,Shamela0011566-ara1.completed,712,1731,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1019
283467871674,2,1515,Shamela0011566-ara1.completed,1404,1511,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,107
34359925102,2,1188,Shamela0011566-ara1.completed,800,1109,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,309
266288012694,2,187,Shamela0011566-ara1.completed,605,1170,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,565
103079250206,2,2111,Shamela0011566-ara1.completed,739,1208,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,469
274878063120,2,1886,Shamela0011566-ara1.completed,380,701,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,321
283467883786,2,408,Shamela0011566-ara1.completed,1090,1276,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,186
446676610355,2,412,Shamela0011566-ara1.completed,361,543,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,182
103079345279,2,1001,Shamela0011566-ara1.completed,321,497,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,176
17179997562,2,190,Shamela0011566-ara1.completed,1444,1563,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,119
249108140090,2,999,Shamela0011566-ara1.completed,1149,1621,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,472
257698079989,2,1616,Shamela0011566-ara1.completed,7,911,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,904
566935792684,2,2137,Shamela0011566-ara1.completed,447,671,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,224
188978670317,3,2137,Shamela0011566-ara1.completed,874,1069,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,195
274878079151,2,2137,Shamela0011566-ara1.completed,121,1124,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1003
274878099685,2,2137,Shamela0011566-ara1.completed,143,447,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,304
85899404923,2,564,Shamela0011566-ara1.completed,434,1483,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1049
68719521606,2,143,Shamela0011566-ara1.completed,1,158,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,157
68719521607,2,143,Shamela0011566-ara1.completed,645,1602,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,957
343597444921,2,1121,Shamela0011566-ara1.completed,1,652,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,651
343597444920,2,1121,Shamela0011566-ara1.completed,286,1589,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1303
214748454919,2,1527,Shamela0011566-ara1.completed,1,266,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,265
214748454918,2,1527,Shamela0011566-ara1.completed,295,904,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,609
214748454917,2,1527,Shamela0011566-ara1.completed,912,1489,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,577
214748454920,2,1527,Shamela0011566-ara1.completed,1287,1489,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,202
214748454916,3,1527,Shamela0011566-ara1.completed,278,1257,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,979
25769809147,2,2219,Shamela0011566-ara1.completed,1082,1638,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,556
94489340788,3,1957,Shamela0011566-ara1.completed,1,161,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,160
94489340787,2,1957,Shamela0011566-ara1.completed,1130,1375,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,245
94489340785,2,1957,Shamela0011566-ara1.completed,595,1611,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1016
249108214663,2,1645,Shamela0011566-ara1.completed,1102,1396,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,294
180388837833,2,1501,Shamela0011566-ara1.completed,314,800,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,486
412317048375,2,579,Shamela0011566-ara1.completed,611,1589,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,978
412317048377,2,579,Shamela0011566-ara1.completed,484,871,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,387
146029078129,2,579,Shamela0011566-ara1.completed,1,611,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,610
206158637333,2,549,Shamela0011566-ara1.completed,422,613,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,191
128849194453,2,549,Shamela0011566-ara1.completed,613,773,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,160
206158534345,2,1935,Shamela0011566-ara1.completed,50,1581,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1531
249108239778,2,1839,Shamela0011566-ara1.completed,1199,1538,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,339
506806246041,2,1160,Shamela0011566-ara1.completed,11,577,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,566
34359826411,2,1160,Shamela0011566-ara1.completed,633,1386,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,753
249108236404,2,1160,Shamela0011566-ara1.completed,1449,1832,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,383
103079299590,2,1888,Shamela0011566-ara1.completed,1,298,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,297
42949842141,2,231,Shamela0011566-ara1.completed,1,127,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,126
42949842140,2,231,Shamela0011566-ara1.completed,324,603,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,279
32167,2,667,Shamela0011566-ara1.completed,955,1469,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,514
274877934539,2,523,Shamela0011566-ara1.completed,1272,1512,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,240
601295505863,2,602,Shamela0011566-ara1.completed,111,1621,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1510
438086837649,2,1143,Shamela0011566-ara1.completed,555,1051,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,496
111669296936,2,1872,Shamela0011566-ara1.completed,349,576,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,227
128849065824,2,1872,Shamela0011566-ara1.completed,285,550,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,265
506806310778,2,1875,Shamela0011566-ara1.completed,1,698,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,697
317827722647,2,1904,Shamela0011566-ara1.completed,1369,1529,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,160
309237838159,2,1499,Shamela0011566-ara1.completed,1344,1548,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,204
51539761477,2,1036,Shamela0011566-ara1.completed,249,454,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,205
77309481515,2,367,Shamela0011566-ara1.completed,490,1132,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,642
77309489842,2,650,Shamela0011566-ara1.completed,780,1457,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,677
34359888570,2,650,Shamela0011566-ara1.completed,1,780,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,779
103079284223,2,535,Shamela0011566-ara1.completed,595,747,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,152
223338423135,2,1871,Shamela0011566-ara1.completed,4,203,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,199
206158453466,2,1871,Shamela0011566-ara1.completed,714,1109,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,395
111669296937,2,1871,Shamela0011566-ara1.completed,789,1092,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,303
223338423132,2,1871,Shamela0011566-ara1.completed,84,441,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,357
128849065823,2,1871,Shamela0011566-ara1.completed,232,506,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,274
231928351964,2,599,Shamela0011566-ara1.completed,1,290,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,289
231928351965,2,599,Shamela0011566-ara1.completed,144,434,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,290
8589985925,2,599,Shamela0011566-ara1.completed,290,1625,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1335
17179894110,2,968,Shamela0011566-ara1.completed,12,323,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,311
326417638466,2,510,Shamela0011566-ara1.completed,315,1644,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1329
249108105650,2,1709,Shamela0011566-ara1.completed,721,1190,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,469
93758,2,1709,Shamela0011566-ara1.completed,1,1190,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1189
412316994837,2,658,Shamela0011566-ara1.completed,601,807,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,206
429496868666,2,205,Shamela0011566-ara1.completed,498,1246,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,748
506806184610,2,205,Shamela0011566-ara1.completed,167,506,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,339
51539767846,2,2122,Shamela0011566-ara1.completed,1,1413,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1412
60129544726,2,1155,Shamela0011566-ara1.completed,393,1373,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,980
360777427964,2,1155,Shamela0011566-ara1.completed,126,858,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,732
168264,2,2017,Shamela0011566-ara1.completed,1,368,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,367
506806202802,2,1518,Shamela0011566-ara1.completed,589,808,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,219
558345840210,2,1518,Shamela0011566-ara1.completed,1151,1304,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,153
472446623049,2,1518,Shamela0011566-ara1.completed,144,556,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,412
197568520244,2,13,Shamela0011566-ara1.completed,746,1758,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1012
68719670407,2,1722,Shamela0011566-ara1.completed,1262,1502,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,240
335007449474,2,1722,Shamela0011566-ara1.completed,29,476,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,447
154314,2,1586,Shamela0011566-ara1.completed,1041,1633,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,592
249108164769,2,1748,Shamela0011566-ara1.completed,437,586,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,149
249108164767,2,1748,Shamela0011566-ara1.completed,1,437,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,436
128849022709,2,738,Shamela0011566-ara1.completed,762,1429,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,667
386547174840,2,1990,Shamela0011566-ara1.completed,24,582,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,558
180388638712,2,18,Shamela0011566-ara1.completed,1137,1580,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,443
249108107924,2,18,Shamela0011566-ara1.completed,1,1137,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1136
188978641312,2,1532,Shamela0011566-ara1.completed,1221,1601,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,380
17180033706,2,1532,Shamela0011566-ara1.completed,454,1081,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,627
34359917842,2,1519,Shamela0011566-ara1.completed,262,1515,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1253
137439007815,2,971,Shamela0011566-ara1.completed,495,1233,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,738
34359804759,2,971,Shamela0011566-ara1.completed,1,1124,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1123
34359804765,3,971,Shamela0011566-ara1.completed,67,786,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,719
103079369518,2,1682,Shamela0011566-ara1.completed,1144,1370,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,226
257698041770,2,1098,Shamela0011566-ara1.completed,1471,1599,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,128
