section,section_title,st_pos,mid_pos,@YY806,@YY010,@YY020,@YY700,@YY790,@YY358,@YY516,@YY725,@YY567,@YY780
1510,### || جوسق ابن ميسر:,662152,662278.5,0,0,0,0,0,0,0,0,0,0
1511,### || جوسق ابن مقشر:,662405,662412.0,0,0,0,0,0,0,0,0,0,0
1512,### || جوسق الشيخ أبي محمد:,662419,662440.5,0,0,0,0,0,0,0,0,0,0
1513,### || جوسق المادراني:,662462,662503.0,0,0,0,0,0,0,0,0,0,0
1514,### || جوسق حب الورقة:,662544,662587.5,0,0,0,0,0,0,0,0,0,0
1515,### || قصر القرافة:,662631,662685.0,0,0,0,0,0,0,0,0,1,0
1516,### | ذكر الرباطات التي كانت بالقرافة,662739,662762.0,0,0,0,0,0,0,0,0,0,0
1517,### || رباط بنت الخواص:,662785,662797.0,0,0,0,0,0,0,0,0,0,0
1518,### || رباط الأشراف:,662809,662826.0,0,0,0,0,0,0,0,0,0,0
1519,### || رباط الأندلس:,662843,662850.0,0,0,0,0,0,0,0,0,0,0
1520,### || رباط ابن العكاري:,662857,662864.5,0,0,0,0,0,0,0,0,0,0
1521,### || رباط الحجازية:,662872,662883.0,0,0,0,0,0,0,0,0,0,0
1522,### || رباط رياض:,662894,662899.5,0,0,0,0,0,0,0,0,0,0
1523,### | ذكر المصليات والمحاريب التي بالقرافة,662905,662914.0,0,0,0,0,0,0,0,0,0,0
1524,### || مصلى الشريفة:,662923,662936.5,0,0,0,0,0,0,0,0,0,0
1525,### || مصلى المغافر:,662950,662962.5,0,0,0,0,0,0,0,0,0,0
1526,### || مصلى عقبة القرافة،,662975,662991.5,0,0,0,0,0,0,0,0,0,0
1527,### || مصلى القرافة:,663008,663020.0,0,0,0,0,0,0,0,0,0,0
1528,### || مصلى الفتح:,663032,663040.5,0,0,0,0,0,0,0,0,0,0
1529,### || مصلى جهة العادل:,663049,663055.5,0,0,0,0,0,0,0,0,0,0
1530,### || مصلى الأطفيحي:,663062,663068.0,0,0,0,0,0,0,0,0,0,0
1531,### || مصلى الجرجاني:,663074,663084.0,0,0,0,0,0,0,0,0,0,0
1532,### || مصلى خولان:,663094,663336.0,0,0,0,0,0,0,0,0,0,0
1533,### | ذكر المساجد والمعابد التي بالجبل والصحراء,663578,663595.5,0,0,0,0,0,0,0,0,0,0
1534,### || مسجد التنور:,663613,663737.0,0,0,0,0,0,0,0,0,0,0
1535,### || القرقوبي:,663861,663884.5,0,0,0,0,0,0,0,0,0,0
1536,### || مسجد أمير الأمراء:,663908,663918.0,0,0,0,0,0,0,0,0,0,0
1537,### || كهف السودان:,663928,663964.0,0,0,0,0,0,0,0,0,0,0
1538,### || العارض:,664000,664037.5,0,0,0,0,0,0,0,0,0,0
1539,### || اللؤلؤة:,664075,664093.0,0,0,0,0,0,0,0,0,0,0
1540,### || مسجد الهرعاء:,664111,664126.5,0,0,0,0,0,0,0,0,0,0
1541,### || دكة القضاة:,664142,664157.5,0,0,0,0,0,0,0,0,0,0
1542,### || مسجد فائق:,664173,664184.5,0,0,0,0,0,0,0,0,0,0
1543,### || مسجد موسى:,664196,664203.5,0,0,0,0,0,0,0,0,0,0
1544,### || مسجد زهرون بالصحراء:,664211,664223.0,0,0,0,0,0,0,0,0,0,0
1545,### || مسجد الفقاعي:,664235,664276.5,0,0,0,0,0,0,0,0,0,0
1546,### || مسجد الكنز:,664318,664382.5,0,0,0,0,0,0,0,0,0,0
1547,### || مسجد في غربي الخندق:,664447,664457.0,0,0,0,0,0,0,0,0,0,0
1548,### || مسجد لؤلؤ الحاجب: بالقرافة الصغرى،,664467,664509.5,0,0,0,0,0,0,0,0,0,0
1549,### || مقام المؤمن:,664552,664561.0,0,0,0,0,0,0,0,0,0,0
1550,### || قناطر ابن طولون وبئره:,664570,665023.0,0,0,0,0,0,0,0,0,0,0
1551,### || الخندق:,665476,665844.5,0,0,0,0,0,0,0,0,0,0
1552,### || القباب السبع:,666213,666406.5,0,0,0,0,0,0,0,0,0,0
1553,### | ذكر الأحواض والآبار التي بالقرافة,666600,666604.0,0,0,0,0,0,0,0,0,0,0
1554,### || حوض القرافة:,666608,666693.5,0,0,0,0,0,0,0,0,0,0
1555,### || الحوض بجوار قصر القرافة:,666779,666802.5,0,0,0,0,0,0,0,0,0,0
1556,### || حوض بحضرة الأشعوب:,666826,666831.5,0,0,0,0,0,0,0,0,0,0
1557,### || حوض في داخل قصر أبي المعلوم:,666837,666856.0,0,0,0,0,0,0,0,0,0,0
1558,### || حوض: بقصر بني كعب وبجانبه بئر،,666875,666887.0,0,0,0,0,0,0,0,0,0,0
1559,### | ذكر الآبار التي ببركة الحبش والقرافة,666899,666903.5,0,0,0,0,0,0,0,0,0,0
1560,### || بئر أبي سلامة:,666908,666959.0,0,0,0,0,0,0,0,0,0,0
1561,### || بئر غربي دير مرحنا وبستان العبيدي:,667010,667021.0,0,0,0,0,0,0,0,0,0,0
1562,### || بئر الدرج:,667032,667062.5,0,0,0,0,0,0,0,0,0,0
1563,### || بئر الزقاق:,667093,667105.5,0,0,0,0,0,0,0,0,0,0
1564,### | ذكر السبعة التي تزار بالقرافة,667118,667470.5,0,0,0,0,0,0,0,0,0,0
1565,### || قبر الإمام أبي عبد الله محمد بن إدريس الشافعي.,667823,668191.5,0,0,0,0,0,0,0,0,0,0
1566,### || قبر الإمام الليث بن سعد:,668560,668726.5,0,0,0,0,0,0,0,0,0,1
1567,### | ذكر المقابر خارج باب النصر,668893,669236.5,0,0,0,0,1,0,0,0,0,1
1568,### | ذكر كنائس اليهود,669580,669624.0,0,0,0,0,0,0,0,0,0,0
1569,### || كنيسة دموه:,669668,669795.0,0,0,0,0,0,0,0,0,0,0
1570,### ||| موسى بن عمران:,669922,671726.5,0,0,0,0,0,0,0,0,0,0
1571,### || كنيسة جوجر:,673531,673548.5,0,0,0,0,0,0,0,0,0,0
1572,### ||| الياس:,673566,674063.5,0,0,0,0,0,0,0,0,0,0
1573,### || كنيسة المصاصة:,674561,674591.0,0,0,0,0,0,0,0,0,0,0
1574,### || كنيسة الشاميين:,674621,674656.0,0,0,0,0,0,0,0,0,0,0
1575,### || كنيسة العراقيين:,674691,674698.0,0,0,0,0,0,0,0,0,0,0
1576,### || كنيسة بالجودرية:,674705,674720.5,0,0,0,0,0,0,0,0,0,0
1577,### || كنيسة القرائين:,674736,674757.5,0,0,0,0,0,0,0,0,0,0
1578,### || كنيسة دار الحدرة:,674779,674790.5,0,0,0,0,0,0,0,0,0,0
1579,### || كنيسة الربانيين:,674802,674818.0,0,0,0,0,0,0,0,0,0,0
1580,### || كنيسة ابن شميخ:,674834,674844.5,0,0,0,0,0,0,0,0,0,0
1581,### || كنيسة السمرة:,674855,674868.0,0,0,0,0,0,0,0,0,0,0
1582,### | ذكر تاريخ اليهود وأعيادهم,674881,675728.0,0,0,0,0,0,0,0,0,0,0
1583,### || ذكر معنى قولهم يهودي,676575,676770.0,0,0,0,0,0,0,0,0,0,0
1584,### || ذكر معتقد اليهود وكيف وقع عندهم التبديل,676965,677352.0,0,0,0,0,0,0,0,0,0,0
1585,### || ذكر فرق اليهود الآن,677739,678110.5,0,0,0,0,0,0,0,0,0,0
1586,### ||| ذكر السمرة:,678482,679012.0,0,0,0,0,0,0,0,0,0,0
1587,### ||| فصل:,679542,679645.0,0,0,0,0,0,0,0,0,0,0
1588,### ||| فصل ms2179:,679748,680131.5,0,0,0,0,0,0,0,0,0,0
1589,### | ذكر قبط مصر ودياناتهم القديمة، وكيف تنصروا ثم صاروا ذمة للمسلمين، وما كان لهم في ذلك من القصص والأنباء، وذكر الخبر عن كنائسهم ودياراتهم، وكيف كان ابتداؤها ومصير أمرها,680515,680808.5,0,0,0,0,0,0,0,0,0,0
1590,### || ذكر ديانة القبط قبل تنصرهم,681102,681405.5,0,0,0,0,0,0,0,0,0,0
1591,### || ذكر دخول قبط مصر في دين النصرانية,681709,685120.0,0,0,0,0,0,1,0,0,0,0
1592,### || ذكر دخول النصارى من قبط مصر في طاعة المسلمين وأدائهم الجزية، واتخاذهم ذمة لهم، وما كان في ذلك من الحوادث والأنباء,688531,690560.0,0,1,2,0,0,0,0,0,0,0
1593,### ||| [واقعة النصارى],692589,693513.5,0,0,0,0,0,0,0,0,0,0
1594,### ||| [فصل],694438,694721.0,0,0,0,0,0,0,0,0,0,0
1595,### ||| [فصل],695004,695152.5,0,0,0,0,0,0,0,0,0,0
1596,### | ذكر ديارات النصارى,695301,695316.0,0,0,0,0,0,0,0,0,0,0
1597,### || القلاية بمصر:,695331,695344.5,0,0,0,0,0,0,0,0,0,0
1598,### || دير طرا:,695358,695380.5,0,0,0,0,0,0,0,0,0,0
1599,### || دير شعران:,695403,695448.0,0,0,0,0,0,0,0,0,0,0
1600,### || دير الرسل:,695493,695501.5,0,0,0,0,0,0,0,0,0,0
1601,### || دير بطرس وبولص:,695510,695541.5,0,0,0,0,0,0,0,0,0,0
1602,### || دير الجميزة:,695573,695613.5,0,0,0,0,0,0,0,0,0,0
1603,### || دير العزبة:,695654,695689.0,0,0,0,0,0,0,0,0,0,0
1604,### || دير أنبابولا:,695724,695784.0,0,0,0,0,0,0,0,0,0,0
1605,### || دير القصير:,695844,696115.0,0,0,0,0,0,0,0,0,0,0
1606,### || دير مرحنا:,696386,696434.0,0,0,0,0,0,0,0,0,0,0
1607,### || دير أبي النعناع:,696482,696502.5,0,0,0,0,0,0,0,0,0,0
1608,### || دير مغارة شقلقيل:,696523,696582.0,0,0,0,0,0,0,0,0,0,0
1609,### || دير بقطر:,696641,696675.5,0,0,0,0,0,0,0,0,0,0
1610,### || دير بقطرشق:,696710,696728.0,0,0,0,0,0,0,0,0,0,0
1611,### || دير بوجرج:,696746,696760.5,0,0,0,0,0,0,0,0,0,0
1612,### || دير حماس:,696775,696785.0,0,0,0,0,0,0,0,0,0,0
1613,### || دير الطير:,696795,696884.5,0,0,0,0,0,0,0,0,0,0
1614,### || دير أبي هرمينة:,696974,696990.5,0,0,0,0,0,0,0,0,0,0
1615,### || دير السبعة جبال باخميم:,697007,697053.0,0,0,0,0,0,0,0,0,0,0
1616,### || دير القرقس:,697099,697121.5,0,0,0,0,0,0,0,0,0,0
1617,### || دير صبرة:,697144,697156.5,0,0,0,0,0,0,0,0,0,0
1618,### || دير أبي بشادة الأسقف:,697169,697182.0,0,0,0,0,0,0,0,0,0,0
1619,### || دير بوهر الراهب:,697195,697218.0,0,0,0,0,0,0,0,0,0,0
1620,### || دير دموة بالجيزة:,697241,697273.5,0,0,0,0,0,0,0,0,0,0
1621,### || دير نهيا:,697306,697343.5,0,0,0,0,0,0,0,0,0,0
1622,### || دير طمويه:,697381,697467.0,0,0,0,0,0,0,0,0,0,0
1623,### || دير أقفاص:,697553,697558.0,0,0,0,0,0,0,0,0,0,0
1624,### || دير خارج ناحية منهري:,697563,697570.5,0,0,0,0,0,0,0,0,0,0
1625,### || دير الخادم:,697578,697588.0,0,0,0,0,0,0,0,0,0,0
1626,### || دير أشنين:,697598,697609.5,0,0,0,0,0,0,0,0,0,0
1627,### || دير ايسوس:,697621,697658.0,0,0,0,0,0,0,0,0,0,0
1628,### || دير سدمنت:,697695,697707.0,0,0,0,0,0,0,0,0,0,0
1629,### || دير النقلون:,697719,697760.5,0,0,0,0,0,0,0,0,0,0
1630,### || دير القلمون:,697802,697884.0,0,0,0,0,0,0,0,0,0,0
1631,### || دير السيدة مريم:,697966,697978.5,0,0,0,0,0,0,0,0,0,0
1632,### || دير برقانا:,697991,698008.0,0,0,0,0,0,0,0,0,0,0
1633,### || دير بالوجه:,698025,698042.5,0,0,0,0,0,0,0,0,0,0
1634,### || دير مرقورة:,698060,698069.5,0,0,0,0,0,0,0,0,0,0
1635,### || دير صنبو:,698079,698087.5,0,0,0,0,0,0,0,0,0,0
1636,### || دير تادرس:,698096,698103.0,0,0,0,0,0,0,0,0,0,0
1637,### || دير الريرمون:,698110,698120.5,0,0,0,0,0,0,0,0,0,0
1638,### || دير المحرق:,698131,698146.0,0,0,0,0,0,0,0,0,0,0
1639,### || دير بني كلب:,698161,698175.5,0,0,0,0,0,0,0,0,0,0
1640,### || دير الجاولية:,698190,698206.0,0,0,0,0,0,0,0,0,0,0
1641,### || دير السبعة جبال:,698222,698258.0,0,0,0,0,0,0,0,0,0,0
1642,### || دير المطل:,698294,698310.0,0,0,0,0,0,0,0,0,0,0
1643,### || أديرة أدرنكة,698326,698345.5,0,0,0,0,0,0,0,0,0,0
1644,### || دير بوجرج:,698365,698374.5,0,0,0,0,0,0,0,0,0,0
1645,### || دير أرض الحاجر ودير ميكائيل ودير كرفونه:,698384,698408.0,0,0,0,0,0,0,0,0,0,0
1646,### || دير أبي بغام:,698432,698448.5,0,0,0,0,0,0,0,0,0,0
1647,### || ديربوساويرس:,698465,698501.5,0,0,0,0,0,0,0,0,0,0
1648,### || دير تادرس:,698538,698551.0,0,0,0,0,0,0,0,0,0,0
1649,### || دير منسى آك:,698564,698587.5,0,0,0,0,0,0,0,0,0,0
1650,### || دير الرسل:,698611,698680.5,0,0,0,0,0,0,0,0,0,0
1651,### || دير موشه:,698750,698783.5,0,0,0,0,0,0,0,0,0,0
1652,### || دير أبى مقروفة:,698817,698840.0,0,0,0,0,0,0,0,0,0,0
1653,### || دير بومغام:,698863,698870.0,0,0,0,0,0,0,0,0,0,0
1654,### || دير بوشنوده:,698877,698895.0,0,0,0,0,0,0,0,0,0,0
1655,### || الدير الأحمر:,698913,698936.0,0,0,0,0,0,0,0,0,0,0
1656,### || دير أبي ميساس:,698959,699006.5,0,0,0,0,0,0,0,0,0,0
1657,### | وأما الوجه البحري:,699054,699159.5,0,0,0,0,0,0,0,0,0,1
1658,### || دير الخندق:,699265,699304.0,0,0,0,0,0,0,0,0,0,0
1659,### || دير سرياقوس:,699343,699392.5,0,0,0,0,0,0,0,0,0,0
1660,### || دير اتريب:,699442,699472.0,0,0,0,0,0,0,0,0,0,0
1661,### || دير المغطس:,699502,699544.0,0,0,0,0,0,0,0,0,0,0
1662,### || دير العسكر:,699586,699599.5,0,0,0,0,0,0,0,0,0,0
1663,### || دير جميانة:,699613,699626.0,0,0,0,0,0,0,0,0,0,0
1664,### || دير الميمنة:,699639,699704.5,0,0,0,0,0,0,0,0,0,0
1665,### || دير أبي مقار الكبير:,699770,699821.5,0,0,0,0,0,0,0,0,0,0
1666,### ||| أبو مقار الأكبر:,699873,699942.5,0,0,0,0,0,0,0,0,0,0
1667,### || دير أبي بخنس القصير:,700012,700032.5,0,0,0,0,0,0,0,0,0,0
1668,### || دير الياس: عليه السلام،,700053,700075.0,0,0,0,0,0,0,0,0,0,0
1669,### || دير انبانوب:,700097,700109.0,0,0,0,0,0,0,0,0,0,0
1670,### || دير الأرمن:,700121,700128.0,0,0,0,0,0,0,0,0,0,0
1671,### || دير بوبشاي:,700135,700149.0,0,0,0,0,0,0,0,0,0,0
1672,### || دير بإزاء دير بوبشاي:,700163,700177.5,0,0,0,0,0,0,0,0,0,0
1673,### || دير سيدة برموس:,700192,700199.5,0,0,0,0,0,0,0,0,0,0
1674,### || دير موسى:,700207,700255.0,0,0,0,0,0,0,0,0,0,0
1675,### || دير الزجاج:,700303,700328.0,0,0,0,0,0,0,0,0,0,0
1676,### || دير الراهبات,700353,700362.5,0,0,0,0,0,0,0,0,0,0
1677,### || دير البنات:,700372,700378.0,0,0,0,0,0,0,0,0,0,0
1678,### || دير المعلقة:,700384,700391.0,0,0,0,0,0,0,0,0,0,0
1679,### || دير بربارة:,700398,700404.5,0,0,0,0,0,0,0,0,0,0
1680,### ||| بربارة:,700411,700441.5,0,0,0,0,0,0,0,0,0,0
1681,### || دير بخنس القصير: المعروف بالقصير،,700472,700509.0,0,0,0,0,0,0,0,0,0,0
1682,### || دير الطور:,700546,700903.5,0,0,0,0,0,0,0,0,0,0
1683,### || دير البنات بقصر الشمع بمصر:,701261,701286.5,0,0,0,0,0,0,0,0,0,0
1684,### | ذكر كنائس النصارى,701312,701340.0,0,0,0,0,0,0,0,0,0,0
1685,### || كنيستا الخندق: ظاهر القاهرة،,701368,701391.0,0,0,0,0,0,0,0,0,0,0
1686,### || كنيسة حارة زويلة بالقاهرة:,701414,701436.0,0,0,0,0,0,0,0,0,0,0
1687,### || كنيسة تعرف بالمغيئة:,701458,701472.5,0,0,0,0,0,0,0,0,0,0
1688,### || كنيسة بربارة,701487,701550.5,0,0,0,0,0,0,0,0,0,0
1689,### || كنيسة بومنا:,701614,701631.5,0,0,0,0,0,0,0,0,0,0
1690,### || كنيسة المعلقة:,701649,701662.5,0,0,0,0,0,0,0,0,0,0
1691,### || كنيسة شنوده: بمصر،,701676,701695.5,0,0,0,0,0,0,0,0,0,0
1692,### || كنيسة مريم:,701715,701770.5,0,0,0,0,0,0,0,0,0,0
1693,### || كنيسة بوجرج الثقة:,701826,701840.5,0,0,0,0,0,0,0,0,0,0
1694,### || كنيسة بربارة:,701855,701871.0,0,0,0,0,0,0,0,0,0,0
1695,### || كنيسة بوسرحه:,701887,701899.0,0,0,0,0,0,0,0,0,0,0
1696,### || كنيسة بابليون:,701911,701925.0,0,0,0,0,0,0,0,0,0,0
1697,### || كنيسة تاودورس الشهيد:,701939,701945.5,0,0,0,0,0,0,0,0,0,0
1698,### || كنيسة بومنا,701952,701959.5,0,0,0,0,0,0,0,0,0,0
1699,### || كنيسة بومنا: بالحمراء،,701967,702039.5,0,0,0,0,0,0,0,0,0,0
1700,### || كنيسة الزهري:,702112,702197.0,0,0,0,0,0,0,0,0,0,0
1701,### ||| [واقعة الكنائس],702282,702820.5,0,0,0,0,0,0,0,0,0,0
1702,### ||| [الحريق بالقاهرة ومصر],703359,704476.5,0,0,0,0,0,0,0,0,0,0
1703,### || كنيسة ميكائيل:,705594,705610.5,0,0,0,0,0,0,0,0,0,0
1704,### || كنيسة مريم:,705627,705635.0,0,0,0,0,0,0,0,0,0,0
1705,### || كنيسة مريم:,705643,705649.5,0,0,0,0,0,0,0,0,0,0
1706,### || كنيسة أنطونيوس:,705656,705668.5,0,0,0,0,0,0,0,0,0,0
1707,### || كنيسة السيدة:,705681,705692.0,0,0,0,0,0,0,0,0,0,0
1708,### || كنيسة مريم:,705703,705710.5,0,0,0,0,0,0,0,0,0,0
1709,### || كنيسة مريم وكنيسة بخنس القصير وكنيسة غبريال:,705718,705726.0,0,0,0,0,0,0,0,0,0,0
1710,### || كنيسة ms2262 أسبوطير ومعناه المخلص:,705734,705750.5,0,0,0,0,0,0,0,0,0,0
1711,### || كنيسة ميكائيل:,705767,705792.0,0,0,0,0,0,0,0,0,0,0
1712,### || كنيسة بوبخوم:,705817,705852.0,0,0,0,0,0,0,0,0,0,0
1713,### || كنيسة مرقص الإنجيلي: بالجيزة،,705887,705899.0,0,0,0,0,0,0,0,0,0,0
1714,### || كنيسة بوجرج:,705911,705923.0,0,0,0,0,0,0,0,0,0,1
1715,### || كنيسة بوفار:,705935,705939.5,0,0,0,0,0,0,0,0,0,0
1716,### || كنيسة شنودة:,705944,705948.0,0,0,0,0,0,0,0,0,0,0
1717,### || كنيسة بوجرج:,705952,705962.5,0,0,0,0,0,0,0,0,0,0
1718,### || كنيسة ماروطا القديس:,705973,705987.5,0,0,0,0,0,0,0,0,0,0
1719,### || كنيسة مريم بالبهناس:,706002,706014.0,0,0,0,0,0,0,0,0,0,0
1720,### || كنيسة صمويل:,706026,706030.5,0,0,0,0,0,0,0,0,0,0
1721,### || كنيسة مريم:,706035,706040.0,0,0,0,0,0,0,0,0,0,0
1722,### || كنيسة ميخائيل:,706045,706056.0,0,0,0,0,0,0,0,0,0,0
1723,### || كنيسة الأيصطولي:,706067,706073.5,0,0,0,0,0,0,0,0,0,0
1724,### || كنيسة مريم:,706080,706085.5,0,0,0,0,0,0,0,0,0,0
1725,### || كنيسة ميخائيل وكنيسة غبريال:,706091,706153.0,0,0,0,0,0,0,0,0,0,0
1726,### || كنيسة بناحية طحا:,706215,706222.5,0,0,0,0,0,0,0,0,0,0
1727,### || كنيسة مريم:,706230,706234.5,0,0,0,0,0,0,0,0,0,0
1728,### || كنيسة الحكيمين:,706239,706252.5,0,0,0,0,0,0,0,0,0,0
1729,### || كنيسة السيدة:,706266,706271.0,0,0,0,0,0,0,0,0,0,0
1730,### || [بقية كنائس الوجه القبلي],706276,706607.0,0,0,0,0,0,0,0,0,0,0
1731,### || وأما الوجه البحري:,706938,707445.0,0,0,0,0,0,0,0,0,0,0
