,section,st_pos,mid_pos,first-century,pre-fatimid,fatimid,ayyubid,bahri-mamluk,circassian-mamluk
1683,1684,526470,526628.0,0,0,5,0,0,0
1684,1685,526786,526938.5,0,0,0,1,0,0
1685,1686,527091,527245.5,0,0,0,0,2,0
1686,1687,527400,527553.5,0,0,0,0,1,0
1687,1688,527707,527858.5,0,0,0,0,1,0
1688,1689,528010,528165.5,0,0,0,0,1,1
1689,1690,528321,528476.5,1,0,0,0,0,0
1690,1691,528632,528785.0,2,2,0,0,0,0
1691,1692,528938,529095.0,0,4,1,0,0,0
1692,1693,529252,529406.5,0,1,1,0,0,0
1693,1694,529561,529717.0,0,1,0,0,0,0
1694,1695,529873,530027.5,0,1,0,1,0,0
1695,1696,530182,530338.0,0,0,0,0,1,0
1696,1697,530494,530648.0,0,0,1,0,0,0
1697,1698,530802,530955.5,0,0,0,0,0,0
1698,1699,531109,531260.5,0,0,0,0,0,0
1699,1700,531412,531565.5,0,0,0,0,0,0
1700,1701,531719,531872.5,0,0,0,0,0,0
1701,1702,532026,532177.5,0,0,0,0,0,0
1702,1703,532329,532483.0,0,0,0,0,0,0
1703,1704,532637,532791.0,0,0,0,0,0,0
1704,1705,532945,533097.5,0,0,0,0,0,0
1705,1706,533250,533403.5,0,0,0,0,0,0
1706,1707,533557,533709.5,0,0,0,0,0,0
1707,1708,533862,534017.0,0,6,0,0,0,0
1708,1709,534172,534326.0,0,1,0,0,0,0
1709,1710,534480,534634.5,0,0,0,0,0,0
1710,1711,534789,534941.5,0,0,0,0,0,0
1711,1712,535094,535246.0,0,0,0,0,0,0
1712,1713,535398,535551.5,0,0,0,0,0,0
1713,1714,535705,535861.0,0,1,0,0,0,0
1714,1715,536017,536172.0,0,3,1,0,0,0
1715,1716,536327,536481.0,0,2,0,0,0,0
1716,1717,536635,536790.0,0,0,1,0,0,0
1717,1718,536945,537100.5,0,1,0,0,0,0
1718,1719,537256,537409.0,0,0,0,0,0,0
1719,1720,537562,537720.0,0,3,0,0,0,0
1720,1721,537878,538034.0,0,0,0,0,0,0
1721,1722,538190,538343.5,0,0,0,0,0,0
1722,1723,538497,538650.5,0,0,1,0,0,0
1723,1724,538804,538959.5,0,0,1,0,1,0
1724,1725,539115,539266.5,0,0,0,0,1,0
1725,1726,539418,539572.0,0,0,0,0,2,0
1726,1727,539726,539882.5,0,0,0,0,0,5
1727,1728,540039,540195.0,0,0,1,0,0,0
1728,1729,540351,540504.5,0,0,0,0,0,0
1729,1730,540658,540812.0,1,0,1,0,0,0
1730,1731,540966,541121.5,1,0,2,0,0,0
1731,1732,541277,541430.5,0,0,1,0,1,0
1732,1733,541584,541739.5,0,1,1,0,1,0
1733,1734,541895,542049.0,0,0,0,0,0,1
1734,1735,542203,542355.0,0,0,0,0,0,0
1735,1736,542507,542660.0,0,0,0,0,0,0
1736,1737,542813,542970.0,1,0,4,0,1,0
1737,1738,543127,543280.0,0,0,1,0,0,0
1738,1739,543433,543585.0,0,0,0,0,0,0
1739,1740,543737,543891.0,1,0,0,0,0,0
1740,1741,544045,544199.0,0,0,0,1,1,0
1741,1742,544353,544504.5,0,0,0,0,0,0
1742,1743,544656,544810.5,0,0,0,0,3,0
1743,1744,544965,545121.0,1,0,0,0,0,4
1744,1745,545277,545430.0,0,0,0,0,0,2
1745,1746,545583,545740.5,0,0,4,0,0,0
1746,1747,545898,546055.0,0,0,8,0,0,0
1747,1748,546212,546366.5,0,0,0,0,3,0
1748,1749,546521,546674.5,0,0,0,0,0,1
1749,1750,546828,546988.0,0,0,0,0,2,0
1750,1751,547148,547301.0,0,0,0,0,0,0
1751,1752,547454,547608.5,0,0,0,0,0,0
1752,1753,547763,547917.0,0,0,0,0,0,0
1753,1754,548071,548226.0,0,0,1,0,0,1
1754,1755,548381,548534.5,0,0,0,0,0,0
1755,1756,548688,548839.5,0,0,0,0,0,0
1756,1757,548991,549148.5,0,0,4,0,0,0
1757,1758,549306,549460.5,0,0,3,0,0,0
1758,1759,549615,549767.0,0,0,1,0,0,0
1759,1760,549919,550075.0,0,0,0,1,0,1
1760,1761,550231,550386.5,0,1,1,0,1,0
1761,1762,550542,550700.0,0,0,2,0,0,0
1762,1763,550858,551013.5,5,0,0,0,0,0
1763,1764,551169,551324.0,0,0,2,0,0,0
1764,1765,551479,551634.5,1,0,4,0,0,0
1765,1766,551790,551943.0,4,0,0,0,0,0
1766,1767,552096,552250.5,2,0,0,0,0,0
1767,1768,552405,552559.5,1,0,0,0,0,0
1768,1769,552714,552868.0,0,0,2,0,0,0
1769,1770,553022,553175.0,0,0,2,0,0,0
1770,1771,553328,553484.0,0,0,1,0,0,0
1771,1772,553640,553794.0,1,0,1,0,0,0
1772,1773,553948,554105.0,0,0,4,0,0,0
1773,1774,554262,554417.5,1,0,2,0,0,0
1774,1775,554573,554731.5,0,0,1,0,0,2
1775,1776,554890,555045.0,0,0,1,0,0,1
1776,1777,555200,555355.5,1,0,4,0,0,0
1777,1778,555511,555672.0,1,0,2,0,0,0
1778,1779,555833,555989.0,0,0,0,0,0,3
1779,1780,556145,556299.0,0,0,0,0,0,1
1780,1781,556453,556606.5,0,0,0,0,0,4
1781,1782,556760,556917.5,0,0,1,0,0,0
1782,1783,557075,557230.5,0,0,0,0,2,0
1783,1784,557386,557543.0,0,0,1,0,0,0
1784,1785,557700,557856.5,0,0,0,0,0,0
1785,1786,558013,558166.0,0,2,1,0,0,0
1786,1787,558319,558474.0,1,0,1,0,1,0
1787,1788,558629,558782.5,0,0,0,0,0,0
1788,1789,558936,559087.5,0,0,0,0,0,0
1789,1790,559239,559396.0,0,1,0,1,0,1
1790,1791,559553,559710.0,0,0,0,0,2,1
1791,1792,559867,560022.5,0,0,2,0,0,0
1792,1793,560178,560335.5,0,0,0,0,2,0
1793,1794,560493,560647.0,0,0,0,0,3,0
1794,1795,560801,560956.5,0,0,0,1,3,0
1795,1796,561112,561279.0,0,0,0,0,1,0
1796,1797,561446,561599.5,0,0,0,0,1,0
1797,1798,561753,561907.5,0,0,0,1,2,0
1798,1799,562062,562216.5,0,0,0,0,1,0
1799,1800,562371,562525.5,1,0,0,1,0,0
1800,1801,562680,562833.5,0,0,0,0,0,0
1801,1802,562987,563139.5,1,0,0,0,1,0
1802,1803,563292,563451.0,10,0,0,0,0,0
1803,1804,563610,563767.5,2,0,0,0,1,0
1804,1805,563925,564082.5,0,0,0,0,3,1
1805,1806,564240,564397.0,0,0,0,0,3,0
1806,1807,564554,564711.0,2,0,0,0,6,0
1807,1808,564868,565021.0,0,0,0,0,0,0
1808,1809,565174,565328.5,0,0,0,0,1,0
1809,1810,565483,565634.0,0,0,0,0,0,0
1810,1811,565785,565943.5,0,0,0,0,8,0
1811,1812,566102,566262.5,0,0,0,0,4,0
1812,1813,566423,566579.0,0,0,0,0,4,0
1813,1814,566735,566888.5,0,0,0,0,2,0
1814,1815,567042,567200.0,0,0,0,0,3,0
1815,1816,567358,567515.5,1,0,0,0,2,0
1816,1817,567673,567831.5,0,0,0,0,2,0
1817,1818,567990,568145.5,0,1,0,0,1,1
1818,1819,568301,568454.0,0,0,0,0,0,1
1819,1820,568607,568764.0,0,0,0,0,4,0
1820,1821,568921,569078.0,1,0,0,0,1,1
1821,1822,569235,569386.5,0,0,0,0,0,0
1822,1823,569538,569696.5,0,0,0,0,3,1
1823,1824,569855,570009.0,0,0,0,0,1,0
1824,1825,570163,570319.5,0,0,0,1,2,2
1825,1826,570476,570637.5,0,0,0,0,3,1
1826,1827,570799,570953.0,0,0,0,0,3,0
1827,1828,571107,571261.5,2,0,0,0,1,0
1828,1829,571416,571575.5,0,0,0,0,3,2
1829,1830,571735,571891.0,0,0,0,0,1,0
1830,1831,572047,572203.5,0,0,0,0,3,2
1831,1832,572360,572519.5,0,0,0,0,1,0
1832,1833,572679,572836.0,0,0,0,0,0,3
1833,1834,572993,573150.5,3,0,0,0,1,0
1834,1835,573308,573462.5,5,0,0,0,1,0
1835,1836,573617,573771.5,0,0,1,0,0,0
1836,1837,573926,574080.0,0,0,0,0,0,0
1837,1838,574234,574387.5,0,0,0,0,0,0
1838,1839,574541,574694.0,0,0,0,0,0,0
1839,1840,574847,575001.5,1,0,1,0,0,0
1840,1841,575156,575314.5,0,2,0,0,1,1
1841,1842,575473,575624.5,0,0,0,0,1,0
1842,1843,575776,575929.5,1,0,0,0,0,0
1843,1844,576083,576235.5,0,0,0,0,0,0
1844,1845,576388,576540.0,1,0,0,0,0,0
1845,1846,576692,576846.5,1,0,0,0,1,0
1846,1847,577001,577155.0,2,0,0,0,0,0
1847,1848,577309,577462.5,4,0,0,0,0,0
1848,1849,577616,577772.5,3,0,0,0,1,0
1849,1850,577929,578097.5,0,0,0,1,2,1
1850,1851,578266,578432.0,0,0,0,0,2,3
1851,1852,578598,578762.0,1,0,0,0,0,1
1852,1853,578926,579084.5,0,0,0,0,2,2
1853,1854,579243,579407.0,0,0,0,0,5,4
1854,1855,579571,579749.0,1,0,0,0,1,5
1855,1856,579927,580083.5,0,0,0,0,0,1
1856,1857,580240,580397.5,0,0,0,0,0,2
1857,1858,580555,580707.5,2,0,0,0,0,0
1858,1859,580860,581024.5,0,0,0,0,0,0
1859,1860,581189,581345.0,1,0,0,0,0,0
1860,1861,581501,581658.5,2,0,0,0,0,2
1861,1862,581816,581969.5,1,0,0,0,0,3
1862,1863,582123,582278.0,1,0,0,0,0,1
1863,1864,582433,582587.5,0,0,0,0,0,0
1864,1865,582742,582895.5,0,2,0,0,0,0
1865,1866,583049,583202.5,0,1,0,0,0,0
1866,1867,583356,583509.5,0,2,0,0,0,0
1867,1868,583663,583814.5,0,0,0,0,0,0
1868,1869,583966,584122.0,0,4,1,0,0,0
1869,1870,584278,584433.0,1,1,1,0,0,0
1870,1871,584588,584740.0,2,0,0,0,0,0
1871,1872,584892,585047.0,0,0,0,0,0,0
1872,1873,585202,585357.0,2,0,0,0,0,0
1873,1874,585512,585665.0,2,0,0,0,0,0
1874,1875,585818,585971.0,0,0,0,0,0,0
1875,1876,586124,586279.0,2,0,0,0,0,0
1876,1877,586434,586587.0,3,0,0,0,0,0
1877,1878,586740,586893.0,1,0,0,0,0,0
1878,1879,587046,587202.5,3,0,0,0,0,0
1879,1880,587359,587511.5,0,2,0,0,0,0
1880,1881,587664,587818.5,0,3,0,0,0,0
1881,1882,587973,588127.5,2,1,0,0,0,0
1882,1883,588282,588437.5,5,3,0,0,0,0
1883,1884,588593,588748.0,1,3,0,0,0,0
1884,1885,588903,589058.0,2,0,0,0,0,0
1885,1886,589213,589365.5,0,0,2,0,0,0
1886,1887,589518,589674.5,0,0,6,0,0,0
1887,1888,589831,589984.5,0,0,0,0,0,0
1888,1889,590138,590294.5,0,0,4,0,0,0
1889,1890,590451,590605.0,0,0,4,0,0,0
1890,1891,590759,590912.5,0,0,1,0,0,0
1891,1892,591066,591221.0,2,0,1,0,0,0
1892,1893,591376,591531.0,0,0,0,0,1,0
1893,1894,591686,591841.5,0,0,0,0,0,0
1894,1895,591997,592153.0,0,0,0,0,0,0
1895,1896,592309,592465.0,1,0,0,0,0,0
1896,1897,592621,592776.0,0,1,0,0,0,0
1897,1898,592931,593083.0,0,0,0,0,0,0
1898,1899,593235,593389.5,0,0,0,0,0,0
1899,1900,593544,593698.0,0,0,0,0,0,0
1900,1901,593852,594006.0,0,0,0,0,0,0
1901,1902,594160,594314.5,0,0,0,0,0,0
1902,1903,594469,594623.5,0,0,0,0,0,0
1903,1904,594778,594933.0,0,0,0,0,0,0
1904,1905,595088,595243.0,0,0,0,0,0,0
1905,1906,595398,595554.5,0,0,0,0,0,0
1906,1907,595711,595866.5,0,0,0,0,0,0
1907,1908,596022,596178.5,0,1,0,0,0,0
1908,1909,596335,596490.5,0,0,0,0,0,0
1909,1910,596646,596799.5,0,0,0,0,0,0
1910,1911,596953,597106.0,0,0,0,0,0,0
1911,1912,597259,597410.5,0,0,0,0,0,0
1912,1913,597562,597717.0,0,0,0,0,0,0
1913,1914,597872,598028.5,0,0,0,0,0,0
1914,1915,598185,598340.5,0,0,0,0,0,0
1915,1916,598496,598652.5,0,0,0,0,0,0
1916,1917,598809,598962.5,0,0,0,0,0,0
1917,1918,599116,599271.5,0,0,0,0,0,0
1918,1919,599427,599583.0,0,0,0,0,0,0
1919,1920,599739,599895.5,0,0,0,0,0,0
1920,1921,600052,600203.0,0,0,0,0,0,0
1921,1922,600354,600509.0,1,0,0,0,0,0
1922,1923,600664,600817.0,0,0,0,0,0,0
1923,1924,600970,601123.0,0,2,0,0,0,0
1924,1925,601276,601433.0,0,3,2,0,0,0
1925,1926,601590,601744.5,0,0,1,0,0,0
1926,1927,601899,602051.5,0,0,0,0,0,0
1927,1928,602204,602360.5,2,2,0,0,0,0
1928,1929,602517,602671.0,1,0,0,0,0,0
1929,1930,602825,602978.0,0,0,0,0,0,0
1930,1931,603131,603283.0,0,0,0,0,0,0
1931,1932,603435,603590.5,0,0,0,0,0,0
1932,1933,603746,603901.5,0,0,0,0,0,0
1933,1934,604057,604216.5,0,0,0,0,0,0
1934,1935,604376,604527.5,0,0,0,0,0,0
1935,1936,604679,604833.0,0,0,0,0,0,0
1936,1937,604987,605141.0,0,0,2,0,0,0
1937,1938,605295,605449.0,0,0,0,1,0,0
1938,1939,605603,605761.0,0,1,2,0,0,1
1939,1940,605919,606081.5,3,0,1,2,0,0
1940,1941,606244,606400.0,3,0,0,1,0,0
1941,1942,606556,606717.0,0,0,0,3,0,0
1942,1943,606878,607033.5,0,0,0,2,1,0
1943,1944,607189,607342.5,0,0,2,0,0,0
1944,1945,607496,607650.0,0,0,0,1,0,0
1945,1946,607804,607959.0,0,0,0,2,0,0
1946,1947,608114,608273.5,0,0,1,3,0,0
1947,1948,608433,608596.0,0,0,0,2,1,1
1948,1949,608759,608913.0,0,0,0,0,2,1
1949,1950,609067,609224.5,0,0,0,0,4,0
1950,1951,609382,609544.5,0,0,0,1,4,0
1951,1952,609707,609864.5,0,0,0,0,1,0
1952,1953,610022,610176.5,0,0,0,0,4,0
1953,1954,610331,610490.0,2,0,0,0,1,2
1954,1955,610649,610803.5,0,0,1,3,0,0
1955,1956,610958,611111.0,0,0,0,1,1,0
1956,1957,611264,611417.5,0,0,0,0,0,0
1957,1958,611571,611726.5,0,0,0,0,0,0
1958,1959,611882,612037.5,0,0,0,1,0,0
1959,1960,612193,612348.5,1,0,0,3,1,0
1960,1961,612504,612659.5,0,0,0,1,2,0
1961,1962,612815,612972.0,0,0,0,0,0,0
1962,1963,613129,613284.5,0,0,0,4,0,1
1963,1964,613440,613602.5,0,0,0,0,0,0
1964,1965,613765,613920.0,3,0,0,1,0,0
1965,1966,614075,614228.5,2,0,0,0,0,0
1966,1967,614382,614538.5,5,0,0,0,0,0
1967,1968,614695,614851.5,4,0,0,1,0,0
1968,1969,615008,615171.0,0,0,0,1,0,0
1969,1970,615334,615495.5,0,0,0,0,3,0
1970,1971,615657,615826.0,0,0,0,0,0,0
1971,1972,615995,616153.0,0,0,0,0,0,0
1972,1973,616311,616464.5,0,0,0,0,0,0
1973,1974,616618,616769.5,0,0,0,0,1,0
1974,1975,616921,617076.0,0,0,0,0,1,0
1975,1976,617231,617389.0,0,0,0,0,5,0
1976,1977,617547,617702.5,0,0,0,0,1,0
1977,1978,617858,618010.0,0,0,0,0,1,0
1978,1979,618162,618319.0,0,0,0,0,3,0
1979,1980,618476,618630.0,0,0,0,0,0,0
1980,1981,618784,618937.5,0,0,0,0,0,0
1981,1982,619091,619245.5,0,0,0,0,2,0
1982,1983,619400,619554.0,0,0,0,0,0,0
1983,1984,619708,619861.0,0,0,0,0,2,0
1984,1985,620014,620172.0,1,0,0,0,1,0
1985,1986,620330,620484.5,2,0,0,0,0,0
1986,1987,620639,620792.5,0,0,0,0,0,0
1987,1988,620946,621104.5,0,0,0,0,2,0
1988,1989,621263,621416.0,1,0,0,0,0,0
1989,1990,621569,621724.0,1,0,0,0,1,0
1990,1991,621879,622035.5,1,0,0,0,2,2
1991,1992,622192,622344.0,0,0,0,0,2,0
1992,1993,622496,622649.5,0,0,0,0,2,0
1993,1994,622803,622955.5,0,0,0,0,0,0
1994,1995,623108,623262.5,0,0,0,0,3,0
1995,1996,623417,623576.0,0,0,1,1,1,1
1996,1997,623735,623894.5,0,0,0,1,1,2
1997,1998,624054,624211.5,0,0,0,0,1,0
1998,1999,624369,624525.5,0,0,0,0,4,0
1999,2000,624682,624835.5,1,0,0,0,1,0
2000,2001,624989,625146.0,0,0,0,0,2,0
2001,2002,625303,625461.5,2,0,0,0,3,0
2002,2003,625620,625779.5,0,0,0,0,4,1
2003,2004,625939,626100.0,0,0,0,0,1,2
2004,2005,626261,626416.0,0,0,0,0,0,3
2005,2006,626571,626723.0,1,0,0,0,0,1
2006,2007,626875,627028.0,1,0,0,0,0,0
2007,2008,627181,627337.5,1,0,0,0,1,1
2008,2009,627494,627650.0,0,0,0,0,4,0
2009,2010,627806,627963.0,0,0,0,0,2,0
2010,2011,628120,628274.0,1,0,0,0,2,0
2011,2012,628428,628586.5,0,0,0,0,2,0
2012,2013,628745,628903.5,1,0,0,0,5,0
2013,2014,629062,629218.5,0,0,0,0,5,0
2014,2015,629375,629537.5,0,0,0,0,2,1
2015,2016,629700,629855.0,0,0,0,0,2,0
2016,2017,630010,630170.5,2,0,0,0,0,2
2017,2018,630331,630485.5,0,0,0,0,0,2
2018,2019,630640,630791.5,0,0,0,0,0,0
2019,2020,630943,631096.0,0,0,0,0,0,0
2020,2021,631249,631402.0,1,0,0,0,0,0
2021,2022,631555,631708.5,1,0,0,0,1,0
2022,2023,631862,632037.5,0,0,0,0,0,0
2023,2024,632213,632369.0,1,0,0,0,1,0
2024,2025,632525,632681.5,1,1,0,0,0,0
2025,2026,632838,632996.0,0,3,0,0,0,0
2026,2027,633154,633308.5,0,0,0,0,3,0
2027,2028,633463,633614.5,0,0,0,0,1,0
2028,2029,633766,633919.0,0,0,0,0,0,0
2029,2030,634072,634225.5,0,0,0,0,0,0
2030,2031,634379,634537.5,0,0,0,0,0,0
2031,2032,634696,634855.5,2,0,0,0,0,2
2032,2033,635015,635175.5,0,0,2,1,1,0
2033,2034,635336,635491.0,0,0,0,1,0,0
2034,2035,635646,635805.5,0,0,1,1,1,0
2035,2036,635965,636121.0,0,0,3,0,0,0
2036,2037,636277,636435.0,0,0,1,2,0,0
2037,2038,636593,636749.5,0,0,1,0,0,1
2038,2039,636906,637064.5,0,0,2,0,1,0
2039,2040,637223,637383.5,0,0,2,2,1,0
2040,2041,637544,637700.0,0,2,1,0,0,0
2041,2042,637856,638012.0,0,0,0,0,0,0
2042,2043,638168,638328.0,0,0,0,0,0,0
2043,2044,638488,638641.5,0,0,1,1,0,0
2044,2045,638795,638949.0,0,0,0,0,0,2
2045,2046,639103,639260.0,1,0,0,0,0,0
2046,2047,639417,639571.5,0,0,0,0,1,1
2047,2048,639726,639878.0,0,0,0,0,1,0
2048,2049,640030,640185.5,0,0,0,0,3,1
2049,2050,640341,640495.5,0,0,0,0,1,0
2050,2051,640650,640802.0,0,0,0,0,1,0
2051,2052,640954,641117.0,0,0,0,0,3,1
2052,2053,641280,641437.0,0,0,0,0,0,4
2053,2054,641594,641748.0,0,0,0,0,0,3
2054,2055,641902,642053.0,0,0,0,0,0,0
2055,2056,642204,642361.5,1,0,0,0,0,2
2056,2057,642519,642677.0,1,0,0,0,6,0
2057,2058,642835,642993.5,0,0,0,0,2,1
2058,2059,643152,643309.5,0,0,0,0,2,0
2059,2060,643467,643620.0,0,0,0,0,2,0
2060,2061,643773,643928.5,0,0,0,0,0,3
2061,2062,644084,644243.5,0,0,0,0,2,0
2062,2063,644403,644560.5,0,0,0,1,2,2
2063,2064,644718,644870.5,0,0,0,0,1,0
2064,2065,645023,645175.5,0,0,0,0,0,0
2065,2066,645328,645484.5,0,0,0,0,1,2
2066,2067,645641,645799.0,0,0,0,0,2,0
2067,2068,645957,646110.5,0,0,0,0,2,0
2068,2069,646264,646424.0,0,0,0,0,1,4
2069,2070,646584,646740.0,0,0,0,0,0,2
2070,2071,646896,647054.5,0,0,0,0,2,0
2071,2072,647213,647371.5,0,0,0,0,2,2
2072,2073,647530,647696.5,0,0,0,1,3,0
2073,2074,647863,648019.0,0,0,0,1,0,1
2074,2075,648175,648338.0,0,0,0,0,4,0
2075,2076,648501,648659.5,1,0,0,0,3,0
2076,2077,648818,648974.5,0,0,0,0,1,0
2077,2078,649131,649290.0,0,0,0,1,2,1
2078,2079,649449,649608.5,0,0,0,0,5,1
2079,2080,649768,649931.5,0,0,0,1,5,1
2080,2081,650095,650250.0,0,0,0,0,2,0
2081,2082,650405,650565.0,0,0,0,1,3,1
2082,2083,650725,650885.0,0,0,0,0,4,0
2083,2084,651045,651206.5,0,0,0,1,2,4
2084,2085,651368,651527.0,1,0,1,0,2,0
2085,2086,651686,651844.0,1,0,0,0,2,0
2086,2087,652002,652158.0,0,2,0,0,0,0
2087,2088,652314,652470.0,0,0,1,0,0,0
2088,2089,652626,652779.0,0,0,0,0,0,0
2089,2090,652932,653087.5,0,0,0,0,0,0
2090,2091,653243,653396.0,0,0,0,0,0,0
2091,2092,653549,653707.0,0,0,0,0,0,0
2092,2093,653865,654019.0,0,0,0,0,0,0
2093,2094,654173,654330.0,0,1,0,0,0,0
2094,2095,654487,654638.5,0,0,0,0,0,0
2095,2096,654790,654942.5,0,0,0,0,0,0
2096,2097,655095,655249.5,0,1,0,0,0,0
2097,2098,655404,655557.5,0,1,0,0,0,0
2098,2099,655711,655865.0,0,0,0,0,0,0
2099,2100,656019,656173.5,0,2,0,0,0,0
2100,2101,656328,656481.0,0,0,0,0,0,0
2101,2102,656634,656789.5,0,0,2,0,0,0
2102,2103,656945,657100.5,0,0,0,0,0,0
2103,2104,657256,657411.0,0,0,0,0,0,0
2104,2105,657566,657721.5,0,0,0,0,0,0
2105,2106,657877,658036.0,0,0,0,0,0,0
2106,2107,658195,658352.5,0,0,1,1,0,0
2107,2108,658510,658665.5,0,0,0,0,0,0
2108,2109,658821,658982.0,0,0,1,0,1,0
2109,2110,659143,659299.0,0,0,3,0,0,0
2110,2111,659455,659623.0,0,0,0,1,2,0
2111,2112,659791,659950.5,0,0,1,0,0,1
2112,2113,660110,660269.5,0,0,2,0,0,0
2113,2114,660429,660587.5,0,0,1,0,0,0
2114,2115,660746,660906.0,0,0,3,0,0,0
2115,2116,661066,661222.0,0,0,1,0,0,0
2116,2117,661378,661537.0,0,0,1,0,0,0
2117,2118,661696,661858.0,0,0,2,0,0,0
2118,2119,662020,662173.0,0,0,1,0,0,0
2119,2120,662326,662478.5,0,0,0,0,0,0
2120,2121,662631,662794.5,0,0,2,0,0,0
2121,2122,662958,663116.5,0,0,3,0,0,0
2122,2123,663275,663437.0,0,0,2,0,0,0
2123,2124,663599,663774.5,0,0,3,1,0,0
2124,2125,663950,664106.0,0,4,1,0,0,0
2125,2126,664262,664418.5,0,1,0,0,0,0
2126,2127,664575,664742.0,0,0,3,0,0,0
2127,2128,664909,665072.5,0,0,1,0,0,0
2128,2129,665236,665392.5,0,0,0,0,0,0
2129,2130,665549,665702.5,0,0,0,0,0,0
2130,2131,665856,666016.5,0,0,0,0,0,0
2131,2132,666177,666331.0,3,0,0,0,0,0
2132,2133,666485,666639.0,2,0,0,0,0,0
2133,2134,666793,666952.0,0,0,3,0,0,0
2134,2135,667111,667267.5,2,0,3,1,0,0
2135,2136,667424,667594.0,0,0,0,0,0,0
2136,2137,667764,667922.0,0,0,1,1,0,0
2137,2138,668080,668241.5,0,6,1,0,0,3
2138,2139,668403,668562.5,0,1,0,0,0,0
2139,2140,668722,668877.0,0,0,1,0,0,0
2140,2141,669032,669195.5,0,0,0,1,0,0
2141,2142,669359,669516.5,0,0,1,1,1,3
2142,2143,669674,669834.0,0,0,0,0,1,1
2143,2144,669994,670148.0,0,0,0,0,1,1
2144,2145,670302,670458.5,0,0,0,0,0,0
2145,2146,670615,670769.0,2,1,0,0,0,0
2146,2147,670923,671076.5,0,0,0,0,0,0
2147,2148,671230,671383.0,0,0,0,0,0,0
2148,2149,671536,671689.5,0,2,1,0,0,0
2149,2150,671843,671996.0,0,0,0,0,0,0
2150,2151,672149,672305.0,0,0,0,0,0,0
2151,2152,672461,672613.0,0,0,0,0,0,0
2152,2153,672765,672918.5,0,0,0,0,0,0
2153,2154,673072,673225.0,1,0,0,0,0,0
2154,2155,673378,673529.5,0,0,0,0,0,0
2155,2156,673681,673837.5,2,0,0,0,0,0
2156,2157,673994,674149.5,0,0,0,0,0,0
2157,2158,674305,674459.0,0,0,0,0,0,0
2158,2159,674613,674766.5,0,0,0,0,0,0
2159,2160,674920,675074.0,0,0,0,0,0,0
2160,2161,675228,675393.0,0,2,0,0,0,0
2161,2162,675558,675717.5,0,1,0,0,0,0
2162,2163,675877,676030.0,0,0,0,0,0,0
2163,2164,676183,676338.0,0,0,0,0,0,0
2164,2165,676493,676649.0,0,0,0,0,0,0
2165,2166,676805,676958.5,0,0,0,0,0,0
2166,2167,677112,677266.0,0,0,0,0,0,0
2167,2168,677420,677574.0,0,0,0,0,0,0
2168,2169,677728,677882.0,0,1,0,0,0,0
2169,2170,678036,678188.0,0,0,0,0,0,0
2170,2171,678340,678495.0,0,0,0,0,0,0
2171,2172,678650,678803.0,0,0,0,0,0,0
2172,2173,678956,679111.0,0,0,0,0,0,0
2173,2174,679266,679419.0,1,0,0,0,0,0
2174,2175,679572,679725.0,0,0,0,0,0,0
2175,2176,679878,680034.0,0,0,0,0,0,0
2176,2177,680190,680346.5,0,0,0,0,0,0
2177,2178,680503,680659.0,1,0,0,0,0,0
2178,2179,680815,680966.0,0,0,0,0,0,0
2179,2180,681117,681273.0,0,0,0,0,0,0
2180,2181,681429,681586.0,0,0,0,0,0,0
2181,2182,681743,681897.0,0,0,0,0,0,0
2182,2183,682051,682202.5,0,0,0,0,0,0
2183,2184,682354,682508.5,0,0,0,0,0,0
2184,2185,682663,682816.5,0,0,0,0,0,0
2185,2186,682970,683125.0,0,1,0,0,0,0
2186,2187,683280,683434.5,0,0,0,0,0,0
2187,2188,683589,683744.0,0,0,0,0,0,0
2188,2189,683899,684055.5,1,0,0,0,0,0
2189,2190,684212,684365.5,0,0,0,0,0,0
2190,2191,684519,684672.5,0,0,0,0,0,0
2191,2192,684826,684980.5,1,0,0,0,0,0
2192,2193,685135,685288.0,0,0,0,0,0,0
2193,2194,685441,685593.5,0,0,0,0,0,0
2194,2195,685746,685899.0,1,0,1,0,0,0
2195,2196,686052,686204.5,0,0,0,0,0,0
2196,2197,686357,686510.5,0,1,0,0,0,0
2197,2198,686664,686815.5,0,0,0,0,0,0
2198,2199,686967,687120.0,0,0,0,0,0,0
2199,2200,687273,687426.5,0,1,0,0,0,0
2200,2201,687580,687734.5,0,0,0,0,0,0
2201,2202,687889,688040.0,0,0,0,0,0,0
2202,2203,688191,688345.0,0,0,0,0,0,0
2203,2204,688499,688657.0,1,1,0,0,0,0
2204,2205,688815,688968.5,0,1,0,0,0,0
2205,2206,689122,689278.0,0,0,0,0,0,0
2206,2207,689434,689587.5,2,0,0,0,0,0
2207,2208,689741,689899.0,3,1,0,0,0,0
2208,2209,690057,690213.5,2,4,0,0,0,0
2209,2210,690370,690526.5,2,3,0,0,0,0
2210,2211,690683,690841.5,2,5,0,0,0,0
2211,2212,691000,691155.0,1,2,0,0,0,0
2212,2213,691310,691469.5,0,9,0,0,0,0
2213,2214,691629,691786.0,1,0,1,0,0,0
2214,2215,691943,692096.5,0,0,2,0,0,0
2215,2216,692250,692409.5,1,0,7,0,0,0
2216,2217,692569,692726.5,2,0,2,2,0,0
2217,2218,692884,693038.5,0,1,0,2,0,0
2218,2219,693193,693349.5,1,0,0,0,3,0
