,cluster,begin,end,date,book,label,colour
986,566935872724,1537038,1537429,733,0733Nuwayri.NihayatArab,mamluk,blue
987,386547252146,1855383,1855762,821,0821Qalqashandi.SubhAcsha,mamluk,blue
988,343597564312,1752556,1753567,821,0821Qalqashandi.SubhAcsha,mamluk,blue
989,360777258003,1751836,1753002,821,0821Qalqashandi.SubhAcsha,mamluk,blue
990,137439080530,2499079,2499479,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
991,42949777011,2499452,2499905,626,0626YaqutHamawi.MucjamBuldan,ayyubid,red
992,68719503884,2499505,2500163,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
993,77309632724,2499426,2500223,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
994,85899482264,2499448,2500186,739,0739SafiDinHanbali.Marasid,mamluk,blue
995,38058,305750,306220,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
996,154618945059,304741,305197,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
997,64929,304741,305654,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
998,154618945055,304741,305977,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
999,446676672136,305977,306228,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
1000,240518348333,3690224,3690783,350,0350Balawi.SiratAhmadIbnTulun,pre-fatimid,orange
1001,8589949828,3689457,3689654,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
1002,103079216923,2760679,2760927,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
1003,42949818417,3700471,3700785,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
1004,584115689326,103836,104236,733,0733Nuwayri.NihayatArab,mamluk,blue
1005,300647918967,103307,103437,646,0646IbnQifti.IkhbarCulama,ayyubid,red
1006,317827775981,104927,105044,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
1007,223338346484,103307,103614,384,0384IbnJuljul.TabaqatAtibbaWaHukama,fatimid,green
1008,8590125492,1591359,1591689,845,0845Maqrizi.ItticazHunafa,mamluk,blue
1009,34359829139,415130,415552,725,0725BaybarsMansuri.ZubdatFikra,mamluk,blue
1010,601295447163,2955849,2956093,463,0463IbnCabdBarr.IstidhkarJamic,fatimid,green
1011,17179955927,2658018,2658374,685,0685IbnSacidMaghribi.Muqtataf,mamluk,blue
1012,188978584920,2658018,2658144,809,0809IbnDuqmaq.NuzhatAnam,mamluk,blue
1013,292057860624,2151956,2152469,677,0677IbnMuyassar.AkhbarMisr,mamluk,blue
1014,292057860625,2151545,2152051,845,0845Maqrizi.Muqaffa,mamluk,blue
1015,8590002381,944900,945625,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
1016,77309488642,945541,946360,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
1017,146029047976,944906,945377,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
1018,146029047977,945051,945264,487,0487AbuCubaydBakri.MasalikWaMamalik,fatimid,green
1019,77309609564,437260,437471,629,0629CabdLatifBaghdadi.IfadaWaIctibar,ayyubid,red
1020,249108184210,2183347,2184010,845,0845Maqrizi.Suluk,mamluk,blue
1021,223338418117,1777390,1777895,821,0821Qalqashandi.SubhAcsha,mamluk,blue
1022,343597522179,1777907,1778255,821,0821Qalqashandi.SubhAcsha,mamluk,blue
1023,60129693714,3156194,3156679,764,0764Safadi.AcyanCasr,mamluk,blue
1024,60129693715,3156147,3156550,764,0764Safadi.WafiBiWafayat,mamluk,blue
1025,85899484883,3621968,3622204,324,0324Ashcari.MaqalatIslamiyyin,pre-fatimid,orange
1026,68719569709,3621736,3621931,562,0562Samcani.Ansab,fatimid,green
1027,68719569706,3621736,3622204,562,0562Samcani.Ansab,fatimid,green
1028,85899484882,3622740,3623101,681,0681IbnKhallikan.WafayatAcyan,mamluk,blue
1029,34359844471,3060007,3060708,845,0845Maqrizi.ItticazHunafa,mamluk,blue
1030,326417621126,3060818,3061037,677,0677IbnMuyassar.AkhbarMisr,mamluk,blue
1031,326417621125,3061042,3061392,845,0845Maqrizi.ItticazHunafa,mamluk,blue
1032,34359844474,3060550,3060713,845,0845Maqrizi.ItticazHunafa,mamluk,blue
1033,111669178936,3075306,3075629,845,0845Maqrizi.ItticazHunafa,mamluk,blue
1034,25769991799,3075629,3076020,411,0411HamidDinKirmani.RahatCaql,fatimid,green
1035,111669178934,3075248,3076355,458,0458YahyaIbnSacidAntaki.Tarikh,fatimid,green
1036,8589946817,2874919,2875084,832,0832AbuTayyibFasi.CiqdThamin,mamluk,blue
1037,335007487069,2875764,2876145,845,0845Maqrizi.Suluk,mamluk,blue
1038,335007487072,2874799,2874963,748,0748Dhahabi.CibarFiKhabar,mamluk,blue
1039,94489478139,3420584,3421458,807,0807IbnFurat.TarikhDuwal,mamluk,blue
1040,94489478141,3421112,3421435,692,0692IbnCabdZahir.RawdZahir,mamluk,blue
1041,94489478142,3421112,3421484,725,0725BaybarsMansuri.ZubdatFikra,mamluk,blue
1042,34359824444,108621,109576,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
1043,128849113362,108109,109232,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
1044,188978580052,108426,109364,783,0783IbnHadida.MisbahMudi,mamluk,blue
1045,180388718436,109232,109576,717,0717CabbasSafadi.NuzhatMalikWaMamluk,mamluk,blue
1046,188978580060,108256,108529,581,0581AbuQasimSuhayli.RawdUnuf,ayyubid,red
1047,257698092709,1557065,1557583,845,0845Maqrizi.ItticazHunafa,mamluk,blue
1048,240518200701,462176,462977,626,0626YaqutHamawi.MucjamBuldan,ayyubid,red
1049,429496766007,1473568,1473968,845,0845Maqrizi.ItticazHunafa,mamluk,blue
1050,283467940974,1473973,1474252,845,0845Maqrizi.ItticazHunafa,mamluk,blue
1051,111669242886,373364,373613,771,0771Subki.TabaqatShaficiyyaKubra,mamluk,blue
1052,240518300705,1622884,1623519,845,0845Maqrizi.ItticazHunafa,mamluk,blue
1053,377957326965,1622035,1622615,460,0460Anonymous.DhakhairTuhaf,fatimid,green
1054,377957326963,1622116,1622820,845,0845Maqrizi.ItticazHunafa,mamluk,blue
1055,25769901371,2084353,2084909,821,0821Qalqashandi.SubhAcsha,mamluk,blue
1056,25769901372,2084909,2085319,821,0821Qalqashandi.SubhAcsha,mamluk,blue
1057,25769879095,3880215,3880399,388,0388Shabushti.Diyarat,fatimid,green
1058,25769879094,3879680,3880054,388,0388Shabushti.Diyarat,fatimid,green
1059,68719560042,3639792,3640548,310,0310Tabari.Tarikh,pre-fatimid,orange
1060,60129713517,3639357,3639572,310,0310Tabari.Tarikh,pre-fatimid,orange
1061,68719560036,3639325,3640621,334,0334Azdi.TarikhMawsil,pre-fatimid,orange
1062,8590134773,3639357,3639851,421,0421Miskawayh.Tajarib,fatimid,green
1063,377957199004,3640410,3640869,334,0334Azdi.TarikhMawsil,pre-fatimid,orange
1064,240518293565,3639893,3640869,421,0421Miskawayh.Tajarib,fatimid,green
1065,231928346430,921228,921806,346,0346Mascudi.MurujDhahab,pre-fatimid,orange
1066,77309569396,920967,921241,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
1067,163208922542,1618168,1618362,460,0460Anonymous.DhakhairTuhaf,fatimid,green
1068,163208922541,1617174,1617559,845,0845Maqrizi.ItticazHunafa,mamluk,blue
1069,163208922539,1617554,1618135,460,0460Anonymous.DhakhairTuhaf,fatimid,green
1070,163208922540,1617476,1617965,460,0460Anonymous.DhakhairTuhaf,fatimid,green
1071,60129670910,1008457,1008621,808,0808IbnKhaldun.Tarikh,mamluk,blue
1072,60129670909,1008957,1009729,808,0808IbnKhaldun.Tarikh,mamluk,blue
1073,335007491161,1282278,1282574,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
1074,274877922892,1283202,1283615,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
1075,438086854475,1283622,1283802,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
1076,395137027579,1283212,1283416,845,0845Maqrizi.Muqaffa,mamluk,blue
1077,240518316336,1085844,1086803,821,0821Qalqashandi.Maathir,mamluk,blue
1078,266288113678,1086803,1087282,821,0821Qalqashandi.Maathir,mamluk,blue
1079,266288113676,1085844,1087211,821,0821Qalqashandi.SubhAcsha,mamluk,blue
1080,34359826413,3068735,3068995,845,0845Maqrizi.ItticazHunafa,mamluk,blue
1081,111669255633,1096177,1096314,821,0821Qalqashandi.SubhAcsha,mamluk,blue
1082,206158655844,1094793,1096177,821,0821Qalqashandi.SubhAcsha,mamluk,blue
1083,68719528710,2969335,2969758,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
1084,128849196201,2161052,2161600,807,0807IbnFurat.TarikhDuwal,mamluk,blue
1085,42889,2161084,2161410,807,0807IbnFurat.TarikhDuwal,mamluk,blue
1086,25769975246,2162208,2162581,821,0821Qalqashandi.SubhAcsha,mamluk,blue
1087,377957308368,477030,477601,711,0711IbnManzurIfriqi.SururNafs,mamluk,blue
1088,85899401774,477612,478431,837,0837IbnHijjaHamawi.TayyibMadhaq,mamluk,blue
1089,180388830028,3087529,3087678,677,0677IbnMuyassar.AkhbarMisr,mamluk,blue
1090,66816,3088410,3088837,677,0677IbnMuyassar.AkhbarMisr,mamluk,blue
1091,180388830029,3087934,3088216,677,0677IbnMuyassar.AkhbarMisr,mamluk,blue
1092,180388830027,3087550,3088216,677,0677IbnMuyassar.AkhbarMisr,mamluk,blue
1093,343597459023,2938652,2939493,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
1094,223338348519,2939493,2939896,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
1095,103079236496,2938765,2939077,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
1096,77309533035,925252,925419,748,0748Adfuwi.Talic,mamluk,blue
1097,223338468179,441802,442897,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
1098,326417538382,441260,442661,733,0733Nuwayri.NihayatArab,mamluk,blue
1099,240518320168,441260,441618,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
1100,274878009562,442554,442889,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
1101,558345842997,441618,442889,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
1102,472446437317,3053103,3053565,420,0420Musabbihi.AkhbarMisr,fatimid,green
1103,274878052272,908444,908849,487,0487AbuCubaydBakri.MasalikWaMamalik,fatimid,green
1104,197568677042,908057,908470,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
1105,377957296256,908047,908849,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
1106,180388646505,907347,908093,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
1107,163208913197,2799672,2799936,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
1108,214748483541,3867357,3868312,400,0400IbnTahirMaqdisi.BadWaTarikh,fatimid,green
1109,171798914459,3866683,3867350,400,0400IbnTahirMaqdisi.BadWaTarikh,fatimid,green
1110,566935889115,2376971,2377159,692,0692IbnCabdZahir.RawdZahir,mamluk,blue
1111,188978574314,1361143,1361457,255,0255Jahiz.Hayawan,pre-fatimid,orange
1112,25769820497,3303681,3304166,606,0606FakhrDinRazi.Ictiqadat,ayyubid,red
1113,68719666566,1647695,1648510,733,0733Nuwayri.NihayatArab,mamluk,blue
1114,68719666568,1647830,1648399,677,0677IbnMuyassar.AkhbarMisr,mamluk,blue
1115,103079384419,1648405,1648722,677,0677IbnMuyassar.AkhbarMisr,mamluk,blue
1116,103079384420,1648560,1648769,845,0845Maqrizi.ItticazHunafa,mamluk,blue
1117,429496831312,1834439,1834581,677,0677IbnMuyassar.AkhbarMisr,mamluk,blue
1118,429496831311,1834581,1834739,677,0677IbnMuyassar.AkhbarMisr,mamluk,blue
1119,223338299539,998690,999385,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
1120,17179974380,999094,999385,487,0487AbuCubaydBakri.MasalikWaMamalik,fatimid,green
1121,412316988288,2101059,2101404,764,0764Safadi.AcyanCasr,mamluk,blue
1122,77309578893,1050297,1050502,429,0429AbuMansurThacalibi.Jawahir,fatimid,green
1123,266288152562,1050034,1050502,541,0541IbnCatiyyaAndalusi.MuharrarWajiz,fatimid,green
1124,412317063036,1049633,1050185,255,0255Jahiz.MahasinWaAddad,pre-fatimid,orange
1125,17179928353,3351061,3351700,548,0548IbnCabdKarimShahrastani.MilalWaNihal,fatimid,green
1126,17179928352,3350856,3351700,548,0548IbnCabdKarimShahrastani.MilalWaNihal,fatimid,green
1127,343597435103,3350440,3350841,548,0548IbnCabdKarimShahrastani.MilalWaNihal,fatimid,green
1128,455266655231,3350110,3350446,764,0764Safadi.WafiBiWafayat,mamluk,blue
1129,266288095514,3350446,3351700,764,0764Safadi.WafiBiWafayat,mamluk,blue
1130,17180009340,845339,846019,697,0697IbnWasil.MufarrijKurub,mamluk,blue
1131,463856605159,2852256,2852616,346,0346Mascudi.MurujDhahab,pre-fatimid,orange
1132,180388645068,2852051,2852256,276,0276IbnQutaybaDinawari.Macarif,pre-fatimid,orange
1133,25770013769,955462,956145,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
1134,25770013771,955031,955443,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
1135,25770013768,955462,956465,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
1136,25770013772,955206,955508,600,0600KatibMarrakushi.Istibsar,ayyubid,red
1137,566935906033,2722352,2722703,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
1138,558345750160,2721590,2722295,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
1139,300647916405,3158036,3158771,762,0762MughultayIbnQilij.DurrManzur,mamluk,blue
1140,455266633800,550670,551045,733,0733Nuwayri.NihayatArab,mamluk,blue
1141,71605,550319,550545,845,0845Maqrizi.Muqaffa,mamluk,blue
1142,197568561758,550036,550670,487,0487AbuCubaydBakri.MasalikWaMamalik,fatimid,green
1143,292057883445,833922,834063,560,0560SharifIdrisi.NuzhatMushtaq,fatimid,green
1144,60129553531,834178,834836,845,0845Maqrizi.Suluk,mamluk,blue
1145,68719510797,1503264,1503766,420,0420Musabbihi.AkhbarMisr,fatimid,green
1146,111669176197,3448521,3448860,807,0807IbnFurat.TarikhDuwal,mamluk,blue
1147,249108308355,3448013,3448415,807,0807IbnFurat.TarikhDuwal,mamluk,blue
1148,111669194598,2678002,2679057,310,0310Tabari.Tarikh,pre-fatimid,orange
1149,120259286667,2906197,2906743,571,0571IbnCasakir.TarikhDimashq,ayyubid,red
1150,180388832131,2625292,2625709,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
1151,214748529322,2626106,2626378,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
1152,77309531995,2625504,2625715,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
1153,214748504067,1723696,1724511,677,0677IbnMuyassar.AkhbarMisr,mamluk,blue
1154,214748504069,1723323,1723758,677,0677IbnMuyassar.AkhbarMisr,mamluk,blue
1155,94489404003,1723232,1723427,677,0677IbnMuyassar.AkhbarMisr,mamluk,blue
1156,17179930626,1722948,1723112,677,0677IbnMuyassar.AkhbarMisr,mamluk,blue
1157,214748504068,1722920,1723692,677,0677IbnMuyassar.AkhbarMisr,mamluk,blue
1158,103079336141,2445158,2445465,170,0170KhalilFarahidi.Cayn,pre-fatimid,orange
1159,309237703411,3194887,3195491,626,0626YaqutHamawi.MucjamUdaba,ayyubid,red
1160,94489458533,3194887,3195182,764,0764Safadi.WafiBiWafayat,mamluk,blue
1161,309237703412,3195182,3195491,626,0626YaqutHamawi.MucjamUdaba,ayyubid,red
1162,69890,3361545,3361722,711,0711IbnManzurIfriqi.LisanCarab,mamluk,blue
1163,68719530710,3361616,3361844,458,0458IbnSidaMursi.MuhkamWaMuhit,fatimid,green
1164,68719530709,3360383,3360648,456,0456IbnHazm.FisalFiMilal,fatimid,green
1165,8590116231,1083759,1084258,821,0821Qalqashandi.SubhAcsha,mamluk,blue
1166,206158487064,1084263,1085011,821,0821Qalqashandi.SubhAcsha,mamluk,blue
1167,128849160066,1548927,1549198,505,0505Ghazali.Fadaih,fatimid,green
1168,309237709464,1547706,1548927,733,0733Nuwayri.NihayatArab,mamluk,blue
1169,128849160063,1547706,1547924,505,0505Ghazali.Fadaih,fatimid,green
1170,163208861896,1800483,1800816,821,0821Qalqashandi.SubhAcsha,mamluk,blue
1171,137439142920,1800816,1801212,821,0821Qalqashandi.SubhAcsha,mamluk,blue
1172,85899536348,1827855,1828746,845,0845Maqrizi.Muqaffa,mamluk,blue
1173,51539617826,1827934,1828306,697,0697IbnWasil.MufarrijKurub,mamluk,blue
1174,51539617824,1828231,1828883,697,0697IbnWasil.MufarrijKurub,mamluk,blue
1175,481036443087,3732123,3733283,808,0808IbnKhaldun.Tarikh,mamluk,blue
1176,42949850695,3732071,3732986,808,0808IbnKhaldun.Tarikh,mamluk,blue
1177,17180033213,3732456,3732825,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
1178,51539759051,3732986,3733283,808,0808IbnKhaldun.Tarikh,mamluk,blue
1179,317827631800,1580008,1580150,420,0420Musabbihi.AkhbarMisr,fatimid,green
1180,240518331690,433797,433928,717,0717CabbasSafadi.NuzhatMalikWaMamluk,mamluk,blue
1181,25769818998,1672271,1672412,279,0279Baladhuri.AnsabAshraf,pre-fatimid,orange
1182,77309442528,1672422,1672685,157,0157AbuMikhnafAzdi.MaqtalHusayn,pre-fatimid,orange
1183,25769854405,1672171,1672494,588,0588IbnShahrAshub.ManaqibAlAbiTalib,ayyubid,red
1184,148563,1671507,1672261,157,0157AbuMikhnafAzdi.MaqtalHusayn,pre-fatimid,orange
1185,180388744509,1671803,1672275,157,0157AbuMikhnafAzdi.MaqtalHusayn,pre-fatimid,orange
1186,60129735922,1672526,1672955,157,0157AbuMikhnafAzdi.MaqtalHusayn,pre-fatimid,orange
1187,8590155052,295402,296027,401,0401AbuCubaydHarawi.Gharibayn,fatimid,green
1188,17180026918,296036,296268,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
1189,352187325101,296227,296559,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
1190,352187325097,296036,296681,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
1191,352187325103,296551,296681,634,0634AbuRabicHimyari.Iktifa,ayyubid,red
1192,171798854857,2535745,2536003,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
1193,85899528077,3537823,3537948,710,0710IbnAydamurMustacsimi.DurrFarid,mamluk,blue
1194,652835116750,3537431,3537791,733,0733Nuwayri.NihayatArab,mamluk,blue
1195,283468025246,3537647,3537920,677,0677IbnMuyassar.AkhbarMisr,mamluk,blue
1196,446676736859,3537459,3538192,845,0845Maqrizi.Muqaffa,mamluk,blue
1197,446676704777,780142,780255,845,0845Maqrizi.Muqaffa,mamluk,blue
1198,292057840223,779951,780097,845,0845Maqrizi.Muqaffa,mamluk,blue
1199,532576085829,2830479,2830911,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
1200,515396088343,2831074,2831285,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
1201,25769965471,2830224,2830479,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
1202,292057801736,659191,660002,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
1203,115530,660154,660286,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
1204,115527,659971,660263,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
1205,111669365210,658740,659191,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
1206,68719496200,900793,900946,367,0367IbnHawqal.SuratArd,fatimid,green
1207,206158601836,900277,900435,300,0300IbnKhurdadhbih.MasalikWaMamalik,pre-fatimid,orange
1208,352187526890,900962,901499,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
1209,8590013611,527174,527416,207,0207Waqidi.Maghazi,pre-fatimid,orange
1210,111669156249,526869,527077,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
1211,206158601839,526723,526863,300,0300IbnKhurdadhbih.MasalikWaMamalik,pre-fatimid,orange
1212,17180027522,526320,526609,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
1213,180388724901,2159918,2160378,845,0845Maqrizi.Muqaffa,mamluk,blue
1214,171798873568,2091318,2091799,764,0764Safadi.WafiBiWafayat,mamluk,blue
1215,85899415146,2091132,2091766,764,0764Safadi.AcyanCasr,mamluk,blue
1216,446676642289,1744626,1745325,821,0821Qalqashandi.SubhAcsha,mamluk,blue
1217,188978670674,3173577,3174432,764,0764Safadi.WafiBiWafayat,mamluk,blue
1218,188978670673,3173626,3174715,764,0764Safadi.AcyanCasr,mamluk,blue
1219,51539650556,3174558,3174834,764,0764Safadi.WafiBiWafayat,mamluk,blue
1220,128849145917,643695,644574,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
1221,94489357475,644574,645293,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
1222,128849145916,643695,645110,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
1223,94489357478,644479,645285,634,0634AbuRabicHimyari.Iktifa,ayyubid,red
1224,335007485369,645110,645303,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
1225,154618958760,705706,705853,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
1226,186207,2638919,2640048,350,0350Balawi.SiratAhmadIbnTulun,pre-fatimid,orange
1227,257698038588,2871656,2872125,845,0845Maqrizi.Suluk,mamluk,blue
1228,274878037272,3195670,3196390,626,0626YaqutHamawi.MucjamUdaba,ayyubid,red
1229,34359934594,3008805,3009110,845,0845Maqrizi.ItticazHunafa,mamluk,blue
1230,34359934595,3007700,3007951,279,0279Baladhuri.AnsabAshraf,pre-fatimid,orange
1231,223338312145,1316316,1316856,845,0845Maqrizi.Muqaffa,mamluk,blue
1232,17180009618,3074953,3075119,458,0458YahyaIbnSacidAntaki.Tarikh,fatimid,green
1233,309237659646,2616505,2616919,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
1234,68719497992,2616525,2617465,732,0732AbuFida.MukhtasarFiAkhbar,mamluk,blue
1235,128849029658,2616919,2617476,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
1236,171798825724,1366209,1366775,845,0845Maqrizi.ItticazHunafa,mamluk,blue
1237,34359884664,2743043,2743413,692,0692IbnCabdZahir.RawdZahir,mamluk,blue
1238,188978695918,1222199,1222318,845,0845Maqrizi.Muqaffa,mamluk,blue
1239,188978695916,1221782,1222128,845,0845Maqrizi.Muqaffa,mamluk,blue
1240,154618958761,1222346,1222842,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
